model;metric;mean;std;median
model1_sm;t create;-1,0;0,0;-1,0
model1_sm;t optim;0,536872172;0,39928602675571845;0,47780005000000003
model1_sm;rmse train;929376,0261721191;4,3698924957599e6;854,1463192179523
model1_sm;rmse test;2,7149515507495985e6;1,71853353921883e7;1936,3944821696114
model1_sm;mase test;1,488381521878458;1,7791778211409786;1,0160862797289447
