model;metric;mean;std;median
model1_sm;t create;-1,0;0,0;-1,0
model1_sm;t optim;1,8067887669999998;3,090284718875124;0,62619135
model1_sm;rmse train;1,311048435405128e6;4,638830049180768e6;491,8975421667462
model1_sm;rmse test;4,9603953747535823e33;4,960395374753581e34;949,1301816957758
model1_sm;mase test;9,835736316901351e30;9,835736316901348e31;0,7160913479145534
