x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
1.5318762019994106e7,-2849.348488016965,-4585.571760562945,1.075664127138673e6,3.4706388590131775e6,-8577.928230315296,422001.30601856357,5402.156239971901,-8041.306587958162,-57413.16418989526,-146163.26085713124,24877.80841918997,-7643.915219323508,-71010.77009978874,5922.298538758828,5580.2903859062835,-21074.20154193173,-6778.767413543942,-1870.8198142741448,-381.8749588002845,-4991.159435084737,12096.057627615462,-7736.957611104472,-2814.5588894979023,-211349.17594345525,-6105.468161599048,-6497.196012842635,-26936.2942162922,-589.2062297151016,-60663.93974944204,-9559.536952291566,-69027.54769547116,192226.15479866564,-1954.6401930057482,-1913.8971857806735,-6379.502102964019,-261311.61793775373,10052.723959185694,-41791.72139803939,11409.336017950578,21678.840867227555,2410.687741035248,1372.8515007163417,-26072.378505162716,84204.60486011453,-2588.8897955948405,-2037.2871774317023,-2584.2722886413926,8715.78838641748,1598.669676503087,-9.827818528983058e7,-101971.80770852994,5324.614009525886,745238.2137168313,-4067.8285057128674,43317.66383513013,10455.948806302134,1.9338723440044364e6,-5235.41235788604,-6305.3056760930385,-6919.302896433282,-17289.28819276086,2005.7746691253396,50962.13649255125,-98257.02105979629,2308.790449882275,-7030.517060661792,-29875.92707267569,11334.846946058757,-128560.97107980262,41779.72709430734,-103829.65253100649,-4249.134187948502,7901.759271094458,66467.46484156411,-4911.754680573172,-245798.7578220431,-50888.032652964626,23094.011212745925,8225.6925912628,-12742.448712426669,-18689.104244570914,-8737.956037004116,10061.698087623052,1.3410118259138777e6,48348.03246019037,-15759.154863793545,7291.662571073809,435.1643603871063,15805.899968896414,1.2698366508245314e6,3275.2612649463977,-63436.97082604942,70773.05238945488,4171.361191087667,-953019.1445415574,-7817.353181207008,-18356.45245946756,1847.7180710761832,-8657.539248402702
1.269389414781055e7,-2158.1576425398166,-4432.265315108907,1.9113221264514963e6,4.018575423301838e6,-8605.287977772763,462072.6489757219,7002.561050597271,-7944.474798747762,-133567.33730353435,-151448.81596191312,-43322.41923729325,916.7849039487737,362826.59925244714,6081.059788532598,4972.299720833417,20174.208640308134,-7726.750869788011,-1618.4802240936758,1538.321774480013,-5560.588617613101,11402.182158338926,-8206.722156992051,-2965.429273628061,-198560.4387136979,-6267.041891760241,-6447.754502281158,-27532.947043507193,-320.29957818774074,-29207.986193272478,819.1380461641257,-69385.12780478245,175422.29983139012,-1007.0093513605474,-1334.3733334934186,-4013.7215635887146,281991.73588860116,9839.924145633651,11737.166534800197,12278.50564000642,19447.305420480916,2876.2544190623553,2046.9074656075209,27207.77218380216,205539.42946596016,-2942.2939006619163,-1673.2998753801137,-3655.1670591181655,9326.481706800418,1853.6185459106318,-7.569267750538749e6,-103647.51998241956,5204.835061659899,761389.0575638765,-4329.161880046413,44326.25544198145,826.2987001593366,2.0088459285261584e6,-5289.974833936268,-6582.6619393076035,-1126.3964350213987,-18221.44681363845,2570.0334005667364,51451.84127414228,-99058.16377543367,2076.688813334002,-12759.273454424596,-30097.61453712973,11730.25515392682,69960.59605476509,44706.019434352456,-111316.99094188557,-3933.8423461951766,7015.098448816459,71174.48722153027,-5142.878358246975,-250877.88453610401,-53580.57758711513,23235.82332886492,8164.072197546573,-13029.332733666564,-17395.718994370418,-6594.300372278645,10310.032988193283,1.383164226512583e6,48931.51832123212,-32142.866947752005,7255.5070789983365,2327.370407773251,16142.355541215116,-714151.6265310732,2259.3449015159986,-64597.76036152234,72541.9502856968,4251.162394480772,361820.1924690171,-8088.596026654681,-18250.639938701413,7857.406456404396,-8741.573461934975
9.509858188030588e6,-3258.780803002043,-4386.07877355326,1.747701544230817e6,2.5896340919242194e6,-9166.379177049186,440756.2792333644,6311.197944522781,-6384.034931525683,-68656.56312783691,-148972.3193775716,17403.027996292356,-14459.724732779272,253272.0769297356,6482.003708712566,4848.886512970711,62612.30188174372,-6605.840729267398,-1674.493836307623,3109.1522510929512,-4997.304082318664,12277.892713626336,-7600.272131447407,-2723.67731521957,-182280.6528071202,-6155.627587256583,-6811.952259501176,-28461.78653850528,-634.3521907239322,-22052.94126763156,4067.2084642586383,-68818.21552401014,110323.09257323877,-2326.200968936831,-2162.9267291091173,-8148.467876260346,497122.393011481,9982.605544949367,17081.273534051423,10958.247878541657,19587.392665197942,3328.1193573291002,1979.4021191341728,-26434.567786777625,-1.2690689035869997e6,-2490.0068442532324,-1889.8348218626875,-3851.0452059326767,9029.646186998623,1418.7460188176958,4.0781505555284195e7,-107974.12596663357,5256.106020255581,778274.4078768118,-4388.323770039322,44834.49053766345,7898.38732866304,2.0689421049178343e6,-5488.393474017408,-6811.285080517815,3519.5268884773795,-19207.367609983787,2574.5851290299656,51859.44828000691,-99452.16542512072,2694.49203792034,-10366.787163289242,-27098.46690944261,11935.168077438717,46429.335583547,48721.34860637727,-118277.73567854457,-4377.430794565197,2782.1845105647,76997.05931940656,-5257.46796097939,-256129.070431146,-49832.01001119647,24036.72540108208,8131.647596384991,-13439.841570908438,-17848.631954987057,-5253.903390968602,10862.164903505514,1.4196063057891235e6,50875.05664049067,638.590069433707,7157.7236537696135,2785.7961756810846,16145.874073965495,-386910.04619142617,3716.6616859076703,-64856.53476605982,76516.17877098333,4416.0767517668,34690.16258082292,-8190.030997357699,-18664.773125042128,11709.452401889264,-8737.099379203308
7.3491785163894715e6,-2853.629149303531,-4928.50547230246,1.4670230566200954e6,2.939721220070859e6,-9005.67645726412,508425.3292441245,6208.691762344461,-9547.759464637478,-61216.92384305278,-190868.92179274195,-82837.93318245673,-7086.243009678881,-305079.833052964,5951.778904838115,4328.865495344967,39308.799134915585,-7433.078604380428,-1103.4502979497015,4137.646081737942,-5306.364168560302,12447.337426759237,-8883.716444265383,-2961.4316552895193,-157465.7856231958,-6650.251112444228,-6977.871916825462,-29095.89910790193,-641.5004756228826,-24892.606463799864,-9294.745788407052,-68383.41290513879,130747.80785699886,-1891.3706554918301,-1934.4902042587555,-9104.236723494309,12725.595893006244,9534.283444097473,-13993.7156442034,8263.30655970901,23363.283730634637,3469.888633835016,1907.5401233729915,44326.84544783789,-3.000560217841869e6,-3320.150554805106,-1668.682840541963,-3115.436768261594,10064.846608699983,1681.273555872269,-2.3558941172074625e8,-108684.23847663875,4971.672920197429,794526.0390457419,-4570.5597742745485,44811.57700842337,-14847.9018420987,2.1279903080688454e6,-5547.119355701689,-6807.677901022777,-1068.4254986326748,-18825.11357616843,2462.454986970246,52679.37860842838,-99068.70059691269,2056.4307855933425,960.9390961393889,-27175.819824748804,11792.67353530858,259366.48263580602,50348.19145365283,-124854.47848639006,-3701.5315311021045,4623.272924493786,79647.72948618144,-5486.194926850345,-263961.9709389241,-52331.059105170185,25320.813287570607,7743.233236465207,-13625.540472497572,-20997.478865527268,-5955.61234908933,10612.866838399033,1.4658920675140359e6,48822.38821720491,16429.382011976646,7498.481062876366,1585.7208150846116,16009.000297732582,-1.4518481904929145e6,1180.4473828676842,-65466.636999268805,78006.36637606169,4589.194080248201,-666098.3377879146,-8691.872534410473,-19189.5063511807,1300.8959321659167,-8806.282480289437
3.47689822246558e6,-3229.5548697712993,-4526.81713668486,2.1426293919406435e6,2.472683784762577e6,-9429.000001107483,514708.24781765905,7838.0612213775785,-8054.273124280968,95909.6219883062,-173448.43985580522,-165868.70435482057,-669.8228602386098,14893.867360948707,6667.155889253751,4468.004107658466,107038.44012426295,-7701.51230032971,-1233.667757279436,5282.00154650197,-5206.875700582637,12148.679500183938,-7883.891962707508,-2752.368216823346,-120056.22192567615,-6357.569371473504,-7027.857439022629,-30061.70583752407,-704.0070618755744,-101567.62377279729,-8884.273248926278,-67921.23219931702,138922.03381134875,-493.9333609890124,-2096.83509332015,-5156.566178052388,-146426.4824100738,10803.822466408861,-11330.528534909612,11082.565856283334,21495.55353878814,3790.677590788743,2213.7078983702318,72713.73028152333,2.007316759041258e6,-2552.429526764964,-1808.9257316016567,-3701.6339901602114,9039.966655416585,1454.7110544735624,-2.2231247588819027e8,-114153.36429959242,5331.969348058587,810682.6214556317,-4588.3691822293595,45804.463388658456,5553.021458069788,2.186314395862789e6,-5670.137477216191,-7032.294389318042,5378.869347568092,-21735.34113861868,2646.5653922278766,53223.24657458357,-99337.26575140822,2584.4565044216924,-8760.373783731184,-29043.150171633974,12285.45883936103,-93665.00035878972,47783.73948499095,-131690.7472116205,-4492.598209914674,8321.331448804503,89420.51138086742,-5421.001210356254,-270966.65470431454,-49424.46441374836,25928.04358154763,8481.221314003793,-13842.362809695613,-18830.32100082365,-4857.983477178823,10174.590448625684,1.5228713097308616e6,55881.09356429098,-49600.770313720735,7404.392475758216,4526.980371094323,16452.622275029345,1.5140149821836285e6,1937.3833331202093,-65318.69772256854,80154.43840069501,4608.654981745919,-88032.14248206404,-8291.838482477791,-20050.454485453654,5819.847480666436,-8870.773064462886
1.0267745304334389e7,-2095.9498684750756,-4712.48883174295,2.339814409574127e6,4.402820599986816e6,-9201.038716061566,551280.6287212098,8430.797736159147,-8154.408137180372,-33927.800291160594,-172488.474857526,-91536.77819665357,-3703.9512518444562,-412018.65881265426,6440.827463917576,4276.267785897415,33941.2016291407,-6632.89763595506,-806.337424118158,6931.002724235761,-5922.514800664173,10327.77826002905,-8801.013261436097,-3035.5343006397766,-90899.0433772304,-6666.0086336032355,-6872.585329159978,-30887.04557349725,-361.7355866576953,-34941.9657304003,-5255.580577735296,-67772.72088535552,107131.53287273052,1048.6805904776577,-1244.8918536200674,-4572.890320300298,-153417.02387306167,10283.49331577297,-57289.95066356402,12369.883542251455,23900.14219731012,3279.4692903223536,2019.4830291537135,2233.6740669125866,1.1025762756177678e6,-3105.805691695116,-1550.6680926364838,-3798.529991447064,10293.771464634421,1916.865811492244,-7.222587787573922e7,-115276.17215954058,5455.254601799568,831208.2043368177,-4642.001036251556,45997.835376629344,5212.900947576974,2.2339296834959644e6,-5620.184210465469,-6993.160460544725,-2437.034273555216,-19481.324632823256,2716.983666774074,54069.07804041195,-99459.72165840695,2544.407735732174,20186.660473686898,-31604.409275000544,12430.062921858787,-75656.58097658082,50078.045825458496,-138678.59506296885,-4207.891532978286,6038.262251117333,86292.6148564151,-5469.953425841611,-277861.4186618324,-51221.66805100526,25729.094528551268,8881.897713324674,-13828.282612039964,-15809.721600949666,-8339.367683101846,11085.730783914994,1.5849073598185913e6,54754.57907398068,63219.52391144777,7883.769605487283,3789.2460794580993,17159.22021571138,-453787.6865769894,2080.767207438445,-65601.77106976253,81470.90769068549,4729.84240296105,929308.275725973,-8693.475079015661,-21076.670078705607,4909.723437833265,-9335.598714850765
1.8395589074673768e7,-2791.644183378887,-5005.767365415153,1.9865333883342424e6,3.825280733272127e6,-9405.35444756554,537437.6031947889,7780.740107578932,-6820.124052976922,44969.9628732829,-181249.98237140637,168328.62623806816,-1180.5545718391431,-139162.87640957584,6531.944317010111,4290.384669174853,88338.51098136956,-8229.30275699274,-706.494395460469,8239.70946915314,-5459.981903581037,11754.560886998537,-8616.541060788633,-2937.3598194998485,-49136.59976547457,-6697.928131580236,-7134.366511136746,-31900.745176211498,-648.180096844534,-20054.81291822729,-6933.014533879956,-67444.97765711481,195072.43809702393,-376.62415147704246,-1913.326857405226,-8090.625856133597,302849.89876052,10817.741773018975,-18782.167134879062,9836.453406620529,24632.875909583436,3366.089156589525,1851.5100314211256,9787.19245375168,2.458777450504492e6,-2816.77247588721,-1884.069816909601,-4406.960015102171,10211.075019975819,1708.3413255676346,-1.9321706172703558e8,-120735.64748604054,5833.287794204974,854541.0730398325,-4574.699997680708,45861.32669569589,14648.003364213593,2.2888540970193003e6,-5560.076676744884,-6945.204609769354,6372.7612536475735,-22140.70772765849,2210.664584856159,54709.15222338399,-99692.4084596032,2658.0017487574028,84.2160978167708,-30906.159477690235,12383.4783698306,-45205.25129402308,47445.091734767986,-146855.85681197917,-4638.174717486606,9797.507828890615,91181.85370854323,-5402.483762732787,-283867.35833439854,-50368.536098388904,27846.374710041717,9047.007622847248,-13954.74834451606,-18209.588683783113,-9404.464945522483,10179.226163398638,1.647387028276474e6,57987.70406016454,5614.155538475723,7809.499737615928,4871.284898964116,17051.410889454415,1.7919307025184534e6,3049.5999964707694,-65273.9606523873,84313.04088207509,4963.637709237431,-169540.74497825626,-8456.840913968486,-22083.77768443326,5866.868860948453,-9180.834137844075
1.1931747533247864e7,-2786.341777669095,-5074.7499161496435,2.1785728816455067e6,3.7054775240546605e6,-9488.122098859272,577387.660869517,8402.577173564088,-9141.348240833242,-73391.984600747,-183241.1896315737,50507.0182224228,-2595.658172760266,183817.65637340912,6674.973366772753,3847.9043613174576,17212.87892532704,-6049.7066005650195,-429.562761000329,11226.11210864808,-5693.298802241664,11528.7693223259,-8671.306187692178,-3206.588765933956,-9019.121231529622,-6845.461203165238,-7363.817551188891,-32476.82801675682,-134.3597345157118,-30476.85711340485,4136.194165356308,-67235.09311706181,156966.4846924243,-522.5378570487611,-1780.829791157114,-6672.400859285003,-315595.6242833524,10506.34294405896,30903.463175206994,10030.738672444368,27193.142737525515,3330.377224967163,2476.427681982156,-28981.19879646237,-378176.1043731693,-3232.525520596747,-1969.286096406118,-4372.468022065387,10626.544077733564,1760.4206468206266,-1.1594016637258598e8,-125805.00964030725,5423.133443661408,869565.2825439593,-4744.834794932843,46431.2902187737,-2109.687938365321,2.347874507454446e6,-5556.96970091162,-7032.141922870382,2086.6761360636224,-21406.40181784371,2659.3380002925587,54824.72436291997,-100391.93382832535,1941.033635100841,-3381.7237905165175,-32789.750873900295,12280.850553832643,-67036.06845596967,45351.303582698136,-154553.3449428547,-4753.386216502139,8093.00139828167,101587.79795525975,-5914.4307790321545,-288913.7636260112,-50502.74659666524,28343.77699661051,9017.042561569902,-14097.89995639944,-19536.718095617325,-5328.451068940477,12225.216738639123,1.7170696202575688e6,54924.08175589806,-6805.072558194675,8187.2146258490975,4268.41935503319,17158.3822720433,-344133.998411092,4202.990547829998,-64560.982351767634,85201.28132755915,5375.6525699714,-523857.16548395425,-8721.904088870033,-22841.18290378701,10123.451058491057,-9750.314184761632
8.136233490778211e6,-3319.57152059873,-4791.975956796536,2.2517469811462234e6,4.605009103629158e6,-9826.634318062735,575511.5525903502,8206.806925986031,-9174.563804737958,-9718.22663256857,-186247.9916560524,-50044.502725540806,-17409.245119418196,238348.5369394221,6689.366714550224,3911.235050147494,63336.4747037646,-7191.779727544323,-19.30378673250352,13324.42447623124,-6063.968617015472,11203.720935136014,-8900.97485442353,-3184.5905829818726,28577.486765405556,-7096.139552054686,-7615.158680468696,-33436.30983633082,-896.391244612448,36793.93898537561,-533.670273006319,-67072.7368973086,141484.6798614445,-1747.0685484259184,-1971.3462903588716,-9461.887399981082,-78506.83942305717,10702.735957488612,5597.2764752190105,14990.779543822979,28255.97870845043,3821.0314491535505,2483.70427895992,-89794.12088161898,-1.7587693534355552e6,-3073.6733165114424,-2166.064044190071,-4500.209062320047,10994.781357797341,1689.296220915936,-1.2476094519253378e8,-131955.67734262111,5924.027524262506,886296.0333541706,-4695.092704498981,46661.900082514825,-1854.042213380884,2.4002497601678115e6,-5590.443736764938,-7307.434819499561,6752.276038772,-20554.454378307928,2724.9417622343462,55364.805180422154,-100836.44690929464,2362.0289725005987,10010.006375323957,-32278.47074279263,12875.024517813707,280105.40156205196,45535.10618182395,-162415.87316354734,-5174.069370755137,7449.528073531082,102869.61946920221,-5578.683768696884,-293667.2945583985,-52296.959247888204,29965.953414361407,8906.151670761483,-14123.377113997432,-16658.667231993877,-5173.185368445878,14561.18097635708,1.8004809625697122e6,55158.07055354244,49255.82646421384,8457.616077856097,3285.134715912021,17665.917290524445,3.1158553339685397e6,4081.2853738286394,-64433.30206920674,86951.17162688416,5035.513959562369,943217.5136588056,-8922.293737320184,-24149.37492370658,11788.391530964982,-9708.239036112813
1.3817933269187193e7,-3090.3744751959525,-4870.259500200931,2.6609596994661014e6,5.606831580291392e6,-9662.51862055225,605403.430660823,9094.472577104412,-8211.631805623363,108551.26543916429,-206449.39238458712,65469.28873369459,-12796.695422548073,106976.7239432812,6617.4748346822125,3909.7211027061826,2979.1893443546946,-7181.079874575083,-245.09344499434317,15475.775337464196,-6483.248009266106,11583.83159163601,-9025.92059830188,-2909.8228707351745,57280.54050379326,-7082.514566749556,-7205.909386976425,-34076.29500473401,-802.1810611359521,116785.5817674194,-1224.1362802007006,-66561.64900461737,217709.97854711418,-1815.1178621697463,-1547.5077116942005,-8567.598591986516,-239774.0675429412,11166.33043668021,11718.116771836816,10558.919852579842,26669.511739988906,3313.6263735558246,2934.441330930322,-11067.836175180504,241231.7125219271,-3251.4136934403955,-2816.0796391468625,-5348.092129558163,11402.666756403327,1814.8608070060488,-1.6488863898919895e8,-134461.17628514528,6062.605686140539,898510.9809521942,-5133.159585817865,46870.85202164187,-3944.429011082737,2.443690934510441e6,-6091.317619665594,-7042.1453772626755,1365.8976657622043,-21881.388423988545,2445.3789498728106,55935.719976919216,-101093.01726582726,3361.1255656451335,-9787.860169417605,-31107.217517475317,12694.158633567766,69748.87813822225,50573.55475421043,-169866.230474283,-4105.569469710897,6017.201414712188,104394.00779460203,-5824.436683304096,-298356.73866354895,-50898.36911874294,30893.122452530282,8968.001972555265,-14680.182264525487,-20564.13404328354,-9085.311586000787,15985.700278214927,1.8882397478929553e6,55618.105797485085,-42777.88436020848,8451.786070929496,1258.5710687769715,16851.24256368516,-2.847818248031064e6,3747.3137639148545,-63639.22506002648,88345.76890326211,5481.594250700786,289955.54307174985,-8857.5403069662,-25442.561997440433,10479.150536268447,-10004.957945752298
9.733520267999057e6,-3106.1010527835015,-4928.480063160635,2.582048732451754e6,5.6590996454679305e6,-10123.913670388853,610157.0845879525,8868.360165672691,-5695.829722551124,-61687.96146150786,-202475.04049714643,-22209.14527477274,-14645.724083154353,-196289.10717334412,6853.538044795614,3403.701171951445,39623.95300189621,-7322.774542287509,193.88969219621603,16905.62852401513,-6269.532833683144,11887.069474175649,-9177.25833209774,-3229.2101975529526,70965.65139665414,-7289.300687030867,-7828.676075214152,-34683.20788215423,-920.7087492668918,14107.203548767502,8985.294694641103,-67066.98478290689,290796.98795631435,286.28972924681227,-2015.6285166685564,-6332.887533147927,-54623.17970888898,11374.114712887213,-32534.518968620694,10643.212805124524,27367.973923370548,3702.507407645532,1548.3022574683541,30738.33616550126,-1.8698907082738576e6,-3134.7094360072365,-2318.865904017275,-4713.55107933701,11652.663208326398,1721.6052255784032,-1.34286434672472e8,-136675.81942629494,6087.209348561363,912296.2386699603,-4857.267074566464,46692.48578082211,22.831722376639423,2.4862683202339252e6,-5748.466319780102,-7548.479125151902,384.3178591871652,-22003.890831750457,2778.2829907222736,56487.23705800992,-100820.98972975751,2883.189185911171,15352.000266111972,-31278.12552507429,13222.409975202652,-20049.356847720555,45290.771842684975,-177050.47198751272,-5300.676927070759,10343.763441834082,107287.61621705977,-5741.554557632183,-303306.8426025212,-50445.37554710735,31657.476077783685,9041.641743971826,-14541.178393671744,-18815.98182105598,-7543.5529600795235,19058.177116071853,1.964012332280199e6,59471.27293942618,-12289.15055726531,8703.683654300241,461.49370140327943,17723.72395012666,-1.0417231551746831e6,1628.008574597951,-63986.0555470075,91657.07537108856,5612.2627878561,153703.66201330826,-9054.135097232627,-26017.08915570041,4115.347137761103,-9922.48937005837
-7.976595626232256e6,-3445.9005880291784,-5346.533841665731,2.7874197971945456e6,4.138738217662388e6,-10098.343642964513,647176.0309003191,8646.955974177077,-6990.432608931524,-7988.40114520594,-207710.14728546244,162121.13968970443,-13664.226849989238,-199815.98194541066,7039.128799521722,3113.758714430716,12584.064095098214,-9506.36810895718,60.28478308448587,17903.233517328474,-6091.584388246649,12255.135670124495,-9256.704940919859,-3293.9494055021164,84882.09235608691,-7237.368820940062,-7789.120402676517,-35374.5576625873,-172.60650219888458,56687.36550753501,500.78544416205784,-66676.75559853822,294848.61199543654,-100.34431946269092,-1748.0536617681132,-7050.16896774033,186024.68517861128,11393.03612850842,67933.96319825538,12489.866325605848,33585.05573796757,2845.5485067226605,2858.067526302121,-22878.551652145394,1.2786456453768627e6,-3364.5933810922174,-2260.834211042344,-5497.750745689429,11610.555215959199,1826.381656992453,-1.5290766341376367e8,-134683.9415387706,5814.860489894195,926201.5373458408,-5145.326024904448,46666.459558620554,9365.8888551796,2.5359413366719084e6,-5994.280733818198,-7546.211348297914,7006.006153736399,-22891.338714542075,2800.733662917191,57172.21584908248,-100884.47799513691,2232.357422889892,14488.276992821511,-33033.465410876786,12976.827735675886,-135070.92142583884,53907.8726955692,-184957.45768914954,-5024.368417916979,6528.71734925014,112644.11030733987,-6241.487260074642,-307736.0655272187,-51954.82758777955,32433.873159977364,9602.191713012939,-14922.51148037381,-21462.57171635157,-7355.452364817891,20534.0822699386,2.0506274754544739e6,59793.508179032804,-44845.87879455132,8750.682371496228,506.421325241336,16794.071710778095,-853639.5689429564,1915.2540844109549,-63523.101831183274,94488.59465515868,5960.110002903519,62181.55025231726,-9342.46463438967,-26349.325939990897,10175.73556707129,-10384.892780709306
-1.2151351500909097e7,-3403.099799968785,-5414.193620134869,2.767411005204929e6,2.490108661081143e6,-10213.52009270241,643926.1426172566,8617.117831383013,-8253.199978226998,-65239.52167209407,-234881.5324333819,41092.93599700865,-9985.792427768145,-143051.14012764033,7071.076901905299,3242.258075059786,-20164.59073153598,-9526.630111939503,135.09711109747914,18633.966213397267,-6038.420037584675,12486.231162455315,-9510.514809427495,-3068.2585526116895,91351.31828562147,-7281.739538272226,-7772.065582516239,-36701.24990946276,-652.9312625335507,-103407.73922125493,-7129.745282904384,-65977.04847919843,243103.8989374915,-4066.6482734230563,-2022.6441524404397,-6059.023473236815,-233102.4555311253,11750.603338185774,19553.055017867344,16846.210267948194,31179.685991195995,2833.905330472019,1837.7700221124435,12408.40425634777,1.1779726902907903e6,-3047.355252027839,-2326.7213825316094,-5555.241847320876,11858.508908941698,1806.0284367556408,-5.8387412174364455e7,-138546.66694948846,6316.915169892098,936470.7933267107,-5110.3661973460075,46026.195490273814,12341.64558433822,2.57418882702989e6,-6262.359828334371,-7513.190593265989,-9113.663692113929,-22128.06952606945,2434.9342240178803,58426.3731731809,-101572.79091857055,3078.6885461368183,-120.15798371122588,-35105.797396555114,13428.09202969871,-172297.22554706878,57347.77545351649,-190993.31252963652,-5018.692215590825,8729.191005610426,112256.42310859589,-5893.240247914875,-309787.34621741896,-51322.917904287024,33586.065487682274,9682.977732286567,-15196.463251935365,-20248.00068118092,-10228.54079080104,22529.653328282366,2.13653378947256e6,62765.3052021019,26295.337169460807,8394.733564735365,-992.3808289937457,17565.766262888006,1.915789467267497e6,2958.251149540451,-64040.567425627145,96015.58354829668,5816.02704411442,-937347.677872601,-9328.195432779936,-28014.624809516437,9721.100857726113,-10172.243086149158
-8.854987601533579e6,-2565.5613425253346,-5259.116358996941,2.9171379759331434e6,2.185691121407181e6,-10318.127188369384,694331.5996777742,9268.99472048285,-7591.82405474474,-126547.16092298676,-221832.6055220644,-78403.23490935219,-9796.512576085765,286138.9035724518,7206.221929745007,2800.6434711790694,8079.252386368986,-9115.034513735252,395.2141529487379,20378.410161780128,-6737.797274080274,11904.029833803797,-10006.722187560395,-3205.598053324044,95576.76857033689,-7441.535403541798,-7720.886309554247,-36958.816917174416,-407.0482109517782,10987.457087460354,-2408.5898175618927,-65082.800376492865,213171.6601126434,-510.8295394349509,-1485.0990506133785,-6605.398926730446,310394.3993931145,11894.145130442374,-21131.11500074509,16766.99824397982,33487.26834831745,2992.135094465355,2521.3963170975735,49591.21063590607,35643.19137779966,-3385.930664023944,-2113.541471993683,-6385.692007970905,12550.905150840832,2068.7223550802782,-2.907907021105775e7,-141108.34318969844,6178.472761070232,947092.6874874298,-5374.956076440605,46643.1529132987,1049.2861506548174,2.612245830081717e6,-6278.5255070125795,-7796.3492604301255,-232.78168110859264,-22414.537411072397,2998.421114048291,59189.170076525465,-102382.89638360358,2742.787862254734,-7885.173541298397,-33809.58949598492,13824.072135786357,60219.453090164956,57871.22996407763,-198538.66060860854,-4706.607173740878,7870.82783943724,115936.18943656726,-6123.800477829521,-312437.40461119794,-54217.905505957926,33991.96031771254,9819.978624424157,-15478.803985910472,-20221.24949468406,-7680.000881166293,23366.4703181846,2.211648057379504e6,55545.2318393113,-12449.75612765965,8857.10316260538,-2638.334892385605,17844.705565849672,-1.36644292894103e6,2998.039504084748,-65184.839970325884,98386.6348899837,5918.8593035916465,1.0178847724974625e6,-9667.985537178043,-28366.243992056185,5241.166124418814,-10073.802226622114
-1.2196603485240653e7,-3781.0794864776626,-5210.512533081381,2.4936673647956992e6,1.1507913954330774e6,-10894.232436655688,658674.8598160202,8992.419010249349,-6483.080373534528,14170.254538045514,-218577.77176874466,22061.46101163215,-8434.381191777493,229968.46225152805,7605.525078829946,2896.7401769283674,63625.485343936256,-9022.618754565527,285.1135421971903,21322.3826551949,-6097.366560332912,12126.36100284103,-9402.245921841177,-2954.0931589081565,101762.07302672355,-7328.175409298352,-8087.941285544275,-37848.54264080959,-718.4958446369828,4588.839154862198,522.5843491190959,-64012.692722969514,302578.9808719904,-2143.405562375279,-2385.935990521461,-9356.400054957046,518929.8833649374,11631.474223527166,-23506.72929010688,13571.180307951645,32595.95657690223,3432.3039203044927,2319.5012055793322,-56291.13038689714,-2.0790679415417344e6,-2926.58382368776,-2419.0823649312315,-6968.395199117072,12012.700820403235,1647.5474825686006,3.3144642244004916e7,-144732.14145139736,6196.028800891043,961357.4786015606,-5414.749919391712,46542.50991896282,980.721132301564,2.6419407450288455e6,-6466.669405453476,-8011.593523182158,5942.275626905761,-23969.257742321915,2982.78915426885,59622.9755943481,-103792.81522750655,2733.057910790145,24166.09346954305,-31615.63139517768,14028.174006041558,51138.37128317339,54573.4232963134,-205456.5983675879,-5142.887257819348,4334.505058818848,122303.6451409883,-6238.3759143902325,-315662.9491995448,-50583.20135667532,34807.72227138365,9674.898833983754,-15895.742760050862,-20181.830677827325,-8043.366269228426,25817.37260897282,2.2889365252543576e6,59337.460275668825,-707.6521682663624,8877.213985747983,-2496.0711066267904,17838.28633707244,-550223.379290759,3937.5347619047398,-65815.93098340285,101390.31410450897,6087.978274687277,-525643.45771626,-9668.463214378124,-28791.556054258057,-85.24544772040827,-10260.306238118952
