serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
1,170,model 1,0.0139217,0.972925,493.1715983055286,31687.52800315053,0.3327437191631071,LOCALLY_SOLVED
1,170,model 2,0.0060774,0.2515579,498.04301441441356,21620.059661551863,0.24116205799746798,LOCALLY_SOLVED
1,170,model 3,0.0050157,0.3285292,496.4544223052973,28008.46966270036,0.3111426267821705,LOCALLY_SOLVED
2,170,model 1,0.0781494,1.2236473,638.9391623007018,20102.76551848116,0.04580162280536037,LOCALLY_SOLVED
2,170,model 2,0.0049914,0.0294702,109576.83564833581,236973.59270743368,0.6328656510271303,LOCALLY_SOLVED
2,170,model 3,0.0059211,0.0350513,116850.72135516898,247511.09941859124,0.655610292044078,LOCALLY_SOLVED
3,170,model 1,0.0231778,1.1795582,193.39311147510878,10796.69731943709,0.058051930590757785,ALMOST_LOCALLY_SOLVED
3,170,model 2,0.0052155,0.2412288,405.9016524534692,28768.584002748466,0.1620695372229792,LOCALLY_SOLVED
3,170,model 3,0.0045716,0.2653889,275.65964121322645,10158.602703602051,0.06186438593276498,LOCALLY_SOLVED
4,170,model 1,0.0455405,1.7522737,0.7754407068774606,106.0673450661112,0.28034190464314784,NUMERICAL_ERROR
4,170,model 2,0.0047796,6.7255245,0.8278605125397589,97.35099830287919,0.2606163715382707,LOCALLY_SOLVED
4,170,model 3,0.0055698,1.4579472,0.8269102638845739,96.39737444023044,0.25776674378698405,LOCALLY_SOLVED
5,170,model 1,0.0152322,1.2904104,89.00495065311723,2737.7999341154314,3.060428399121969,LOCALLY_SOLVED
5,170,model 2,0.0041573,0.3559809,92.47398663095521,3414.2365325585597,3.7435700688341975,LOCALLY_SOLVED
5,170,model 3,0.0059522,0.4700021,90.85725651907235,793.5534847301379,0.8051137112285546,LOCALLY_SOLVED
6,170,model 1,0.0135413,0.8435839,348.2627511943668,5618.435409057018,1.799285356762304,LOCALLY_SOLVED
6,170,model 2,0.0380379,0.1588809,351.0625444872294,2812.484979169741,0.9469198664381442,LOCALLY_SOLVED
6,170,model 3,0.0052993,0.2654179,1347.3369394546196,331957.55067138316,107.77282537890085,LOCALLY_SOLVED
7,170,model 1,0.0148259,0.8753921,2970.501642635397,854550.5876545586,0.20492666278987093,ALMOST_LOCALLY_SOLVED
7,170,model 2,0.0048019,0.0440416,588383.1623762484,1.165394098814333e6,0.2671764695292102,LOCALLY_SOLVED
7,170,model 3,0.0046392,0.0766791,614938.1313417021,1.082381182620931e6,0.24489345558782458,LOCALLY_SOLVED
8,170,model 1,0.0506265,42.3525633,10.14796145757785,172.89035038922566,2.0025514383217504,ALMOST_LOCALLY_SOLVED
8,170,model 2,0.0053203,0.7894919,10.217831175915853,207.97276041796562,2.338596014863597,LOCALLY_SOLVED
8,170,model 3,0.0054916,0.6574192,10.104056419025806,195.6060912853457,2.228199610034328,LOCALLY_SOLVED
9,170,model 1,0.0166215,0.6824839,27.760611628446508,2251.879829864085,0.6577670739822632,LOCALLY_SOLVED
9,170,model 2,0.0052612,0.6876053,8.308595400027972,1537.8409689576838,0.43355936815992874,LOCALLY_SOLVED
9,170,model 3,0.0046126,0.6227913,14.1528438513262,1889.9927288064096,0.5351914924278947,LOCALLY_SOLVED
10,170,model 1,0.0137952,35.8972939,5.259092778851273,98.75310218864792,0.05502230463612587,ITERATION_LIMIT
10,170,model 2,0.0044754,45.3125342,5.293662230932419,131.12118437582947,0.07371096799552836,LOCALLY_SOLVED
10,170,model 3,0.0061161,1.5048204,5.274979013600666,83.00417703408795,0.04568510832667534,LOCALLY_SOLVED
11,170,model 1,0.0144567,2.2009704,42158.04096062951,323990.9811537864,0.8217812981093041,ALMOST_LOCALLY_SOLVED
11,170,model 2,0.00465,0.0919097,143495.07201698393,275533.5270180969,0.7050722120679249,LOCALLY_SOLVED
