serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
31,362,modelo 1,8.5060086,489.6506902,0.0,146.8631608969792,0.0,99.99975359777926
31,362,modelo 2,0.0537495,9.2956767,17.87188889978451,258.4232424161925,1.0865313369936107,181.35700223849938
31,362,modelo 3,0.471338,2.7336143,17.85443774152635,328.2483241768096,1.086117958910429,228.10999165679604
32,199,modelo 1,1.2449033,314.9355235,794.5200384454429,4224.913260468278,6.70811221081591,74.31238431586151
32,199,modelo 2,0.0049299,0.9915101,29.488171840773536,454.0498607559231,0.23351466733592735,7.39734818270782
32,199,modelo 3,0.0050799,1.7166575,38.41574518714493,356.360654178742,0.3277786495327676,5.583642542070593
33,330,modelo 1,5.2437419,341.9043285,519.3507893663623,1207.8965069975814,14.05743770117575,11.897453849062188
33,330,modelo 2,0.0064614,1.9161125,113.8226437133413,11026.488634344862,2.444289731563216,152.04305844964796
33,330,modelo 3,0.0065394,2.6562406,113.62604448231781,11696.944845820899,2.373014220389156,161.07108029928924
34,69,modelo 1,0.0569063,62.294168,89.40768167371075,1344.3745282959112,1.404691632052933,41.43265011360008
34,69,modelo 2,0.0033421,0.5525547,63.85167882076251,1189.3136770167723,0.9594700311178357,36.43821566890592
34,69,modelo 3,0.0031206,0.7227971,88.46319945635622,828.2645704742732,1.3943233696456079,26.04357004038949
35,69,modelo 1,0.0520121,71.0781193,120.36695303476509,345.8191697586383,1.1306478909639888,5.5177449874332565
35,69,modelo 2,0.003544,0.6815902,121.24777620722622,721.8072513844235,1.1425561431324867,13.388440833910348
35,69,modelo 3,0.0031081,0.3701042,100.42188482274469,1256.5269679259047,0.9950995482411717,23.719815576516286
36,352,modelo 1,6.9570341,347.825262,171.94240213409452,597.9472762437528,1.8275417905995244,7.66357584545788
36,352,modelo 2,0.0074319,116.3892823,20.75222667083923,155.84963795019772,0.21624472343266676,1.7637789454495665
36,352,modelo 3,0.0066961,2.3323156,20.7545396325185,126.36335832679396,0.21603031782521853,1.3528416798020824
37,91,modelo 1,0.113809,197.1705163,3.093789640146674,15.872426427080487,0.07368062722079455,0.414754204095304
37,91,modelo 2,0.0034079,0.6282195,3.970089589652239,17.571847066797464,0.09814409413586124,0.44473296646409843
37,91,modelo 3,0.0034967,0.4230256,3.96946434626411,18.40684279348165,0.09786698775610932,0.46869280763698
38,69,modelo 1,0.0694499,107.0429013,135.91234162967856,1788.1439104005408,1.5930242494619,34.252664299250284
38,69,modelo 2,0.0030774,0.480115,101.72266412237711,1449.2164814442986,1.2460246656057516,34.490487633588224
38,69,modelo 3,0.0029675,0.3104586,83.68236236099763,4305.552016836053,0.9086798553128081,110.3089133444766
39,151,modelo 1,0.507233,303.9397302,1421.107595057939,1660.7217402708095,13.276021494335332,17.989335947666486
39,151,modelo 2,0.0041708,0.240473,386.78638301529867,36850.593252154365,3.3194074122927146,372.27280427426655
39,151,modelo 3,0.0040168,0.6041307,362.98668500374265,7269.859466942379,3.138588366689536,74.52220666329029
40,296,modelo 1,4.6243091,325.6189951,700.9018019904996,1652.0586446110394,20.765679720438886,35.116232511720796
40,296,modelo 2,0.0063316,1.8039608,43.564784297962014,866.299367549772,0.7394638348682776,17.188204925728883
40,296,modelo 3,0.005857,1.0310203,59.604867959064954,590.5288437064736,0.9898683605004548,11.562031867921974
41,262,modelo 1,3.0140838,307.503181,833.8791964082662,1582.6013099077095,8.510633802749792,57.59349620383847
41,262,modelo 2,0.0066128,1.8236313,273.10606684893077,482.6369236624605,1.330111971558742,16.448773890800155
41,262,modelo 3,0.0057593,1.4144486,59.78430812125787,442.89712580474475,0.31112872068239067,15.151484482379182
42,427,modelo 1,14.4650032,630.7855525,442.32606211064603,7967.375380558792,21.144853167146753,70.08166829421577
42,427,modelo 2,0.0086118,1.252427,127.98212824600023,1902.1275695759114,1.485292110596378,15.106517375286257
42,427,modelo 3,0.0096049,2.6828658,94.09663589419448,1803.799355712259,1.1740302850072126,13.797342622128816
43,67,modelo 1,0.0533789,139.3157934,491.2026967918696,2027.741201994982,14.269813558850924,42.223733284840556
43,67,modelo 2,0.0031235,0.1914375,398.9116398047921,3529.4874560698277,11.479152607351214,105.47811171928024
43,67,modelo 3,0.0030766,0.13546,374.4315213621428,5906.767723326948,10.713890717080183,177.42762002146284
44,69,modelo 1,0.0523986,75.885104,72.56473048085267,240.82399356703297,1.4467617431114994,8.452681106839794
44,69,modelo 2,0.003062,0.3994846,72.70354122843649,393.3321456921843,1.4513815971176913,16.219296943551075
44,69,modelo 3,0.003044,0.5998968,51.69606189838633,471.1978692914754,0.9756767743876155,19.733154872271417
45,432,modelo 1,13.0345342,522.5320021,114.29990973168698,4404.380291013318,1.652027133396763,54.40893440005753
45,432,modelo 2,0.0084611,1.4184871,11.197700555922879,204.58890319932254,0.15748258816807795,2.1105044207886645
45,432,modelo 3,0.0083777,15.5337687,11.194049802203974,203.4005931304795,0.1570515805614496,2.096404705772984
46,233,modelo 1,2.6304871,350.9548221,316.73041920926204,2830.5381744791225,2.607231974330213,29.221583469010476
46,233,modelo 2,0.0057629,1.7980997,21.281135556226843,1568.792346842382,0.18188248192363418,14.868722166111661
46,233,modelo 3,0.0054231,1.443897,28.094367935425883,1582.9277695072503,0.2282129850605733,15.04482231679781
47,306,modelo 1,4.1322164,325.8997288,132.78213442205674,204.3454695005747,3.4796247595935985,4.796876010361705
47,306,modelo 2,0.0062017,1.192821,10.202692958285269,57.02751335667523,0.23233659574703214,1.3662226292710593
47,306,modelo 3,0.0060723,1.5349672,7.206161888503266,107.48208917625993,0.161483606902866,2.6974609245109415
48,218,modelo 1,1.8416028,306.6018643,388.23388907357025,613.0777001922592,3.78233667267342,4.990272309899461
48,218,modelo 2,0.0049245,0.9630381,90.69919254084331,5566.329991185069,0.7997936146673611,43.355723886446604
48,218,modelo 3,0.0051985,1.169111,87.99970044393045,2130.399595196561,0.7690932437115486,18.250632976325917
49,184,modelo 1,0.9851664,307.3324512,469.08238281522466,2526.1002126210997,6.580506502332213,35.3175927240092
49,184,modelo 2,0.0042388,0.4750568,30.36533775449363,902.231716525435,0.35427806189231137,11.607153849517854
49,184,modelo 3,0.0045204,0.8535386,30.33636266323079,841.9174745897959,0.35343495881926057,10.870746128961388
50,245,modelo 1,2.3802393,325.6894819,110.02941960886838,169.8791484235975,12.791779587871302,9.133174895903224
50,245,modelo 2,0.0054193,0.8786725,11.419683564569855,381.9091953868835,1.0905858560146933,16.72714847916113
50,245,modelo 3,0.0066588,21.287907,8.080996574789271,376.9998189754784,0.716418578351641,16.589445369530342
51,69,modelo 1,0.049687,171.5025944,41.54092390385985,467.61457909283115,1.8157926062088352,53.073213663938546
51,69,modelo 2,0.0030969,0.3634513,41.853479117645776,287.4497072038853,1.826078660558706,31.03442803930153
51,69,modelo 3,0.0031313,0.4481348,31.00191123098647,399.9284523411774,1.3772365654333203,44.74689740422674
52,319,modelo 1,5.1338907,360.8920508,1014.3668723146751,5073.417857242193,12.16829589564457,57.59286414492723
52,319,modelo 2,0.0061466,1.6536206,259.5649404769037,4091.7984061047264,3.786930821067043,132.294543588581
52,319,modelo 3,0.0063783,0.3554304,335.68718507796973,1674.3996465528421,4.922403793333685,28.954613267567908
53,233,modelo 1,1.8649199,312.2256101,311.56654114835726,319.4339234403258,2.5914363701163676,2.950744566778879
53,233,modelo 2,0.0053274,0.7474633,119.8694588818789,565.0839158612539,0.8273220483214425,5.165407491292852
53,233,modelo 3,0.0052812,0.8848625,26.615520539276847,616.6056876019297,0.1902328181652602,5.617260298013434
54,281,modelo 1,3.6922569,315.4513547,15228.07230930062,35786.63074060326,415.08447781382233,757.2490324285898
54,281,modelo 2,0.0058456,1.5118369,9.099086638544085,448.1369362214907,0.2431820060769343,8.130859943460976
54,281,modelo 3,0.0063899,2.1473106,12.113154491068817,456.918172017683,0.31461024438464635,8.34274527306347
55,69,modelo 1,0.0547374,178.6158024,304.96580447054976,569.8643043885966,2.8642015574218203,10.448700077393298
55,69,modelo 2,0.0030336,0.3937578,95.50390093604568,4226.81482949528,0.9115998778166555,91.7665135385714
55,69,modelo 3,0.0030557,0.437244,93.20822909995624,4235.824636468544,0.8852991533160364,92.11390659829054
56,73,modelo 1,0.058136,96.4261763,573.6072713043894,6970.986264667466,10.803381072564894,75.66625493074828
56,73,modelo 2,0.003544,0.6872151,573.5543501970459,6727.981905689455,10.772687889256273,71.33781755579884
56,73,modelo 3,0.0031011,0.1875907,574.0645327813396,11655.886653691658,10.706797168573646,118.98554805968429
57,319,modelo 1,5.7909392,357.5602881,5612.581407290653,3698.7079445904587,58.40033854018834,73.11761042846614
57,319,modelo 2,0.0076203,0.2021763,5965.601903948564,13326.038022347086,63.96501262495643,311.0311700270318
57,319,modelo 3,0.0062881,0.6392952,1870.8068634869921,2213.4370545086636,17.194384000306776,55.072227223308424
58,104,modelo 1,0.1665215,243.0854768,5.3677213749104045,790.8425163292014,0.10650239232527153,23.9288731360637
58,104,modelo 2,0.0033379,0.6736453,5.534772372786622,705.5457795466131,0.10982163528853314,21.418678647718657
58,104,modelo 3,0.0032958,0.5015664,5.530000396035606,713.5614172020198,0.10989496809177103,21.632716031540447
59,191,modelo 1,1.2124918,373.1423257,1225.2293168358046,2151.3129084979782,32.357158462862564,74.4527944814069
59,191,modelo 2,0.0049765,0.7757356,37.28878081717294,368.83167329467955,1.2079490165986675,12.7160230933972
59,191,modelo 3,0.0047614,0.2958318,78.15105799079639,4640.586582165534,2.380602273514694,154.12086094842851
60,474,modelo 1,19.3928605,368.5642547,0.0,3211.6909183779585,0.0,99.99999254853827
60,474,modelo 2,0.0088928,2.0612524,22.419211770314693,134.86969734902908,0.9710862724728311,3.5899208184366884
60,474,modelo 3,0.0089415,2.4997057,22.41571395426687,131.08239714300535,0.9707829510002829,3.430662522454955
61,289,modelo 1,3.6043181,343.2558381,181.9928592032124,201.24235052367283,2.0841166211132287,2.554886424936052
61,289,modelo 2,0.0062501,1.1088475,23.092367582043817,118.15485503166228,0.26114623022965744,1.5144589449183419
61,289,modelo 3,0.0063121,1.1911906,23.08004590464213,119.68788353162216,0.2603915229312599,1.46511971735486
62,69,modelo 1,0.0585286,58.9529159,155.94412913787428,666.5262633878258,2.216871149733463,29.237019407146498
62,69,modelo 2,0.0030161,0.460567,168.5359083787057,548.962076409965,2.3639642486422936,22.469279396168318
62,69,modelo 3,0.0031556,0.3848362,115.35118027499607,750.1035204542803,1.521237493181434,29.048876038670084
63,330,modelo 1,6.1626038,344.4039875,440.77800581839085,347.9307329219281,42.985329726105924,25.688150271712807
63,330,modelo 2,0.0069055,1.3442406,64.71319159194694,2836.256542098832,4.065966869428209,211.6423052787034
63,330,modelo 3,0.0071935,1.0572819,64.64661460939976,2818.1884469941424,4.025065014500726,210.34404112064183
64,73,modelo 1,0.0711335,300.1221446,2.376505132270545,24.538405899235624,0.1784854053583089,1.9406613972643272
64,73,modelo 2,0.0031072,0.2762056,2.390236852455676,23.956263307593314,0.18117272171973053,1.9325609703095943
64,73,modelo 3,0.0030826,0.4885373,2.380499907270435,24.688363327890055,0.17936519604556325,1.998632843489127
65,317,modelo 1,5.2011833,350.8347612,693.155153962199,723.2441475723426,76.74989066146146,22.882984515458002
65,317,modelo 2,0.0062915,1.6134705,86.69732453959472,2408.1189079263727,6.075848424067616,66.497950286621
65,317,modelo 3,0.0073174,1.1884642,62.70702815929957,1675.2505095790868,4.1650511557405485,44.39215057004729
66,69,modelo 1,0.0500428,64.6931501,14.568460125306043,619.5735246926395,1.1917002582530412,84.00545270158949
66,69,modelo 2,0.0031133,0.4448752,14.520615088340119,708.4246318597488,1.1700990285308497,96.54363700370541
66,69,modelo 3,0.0031346,0.2994305,14.524017366797333,629.9395157036226,1.180903011435588,85.80332462894371
67,306,modelo 1,4.594901,317.3474414,594.0200399653232,419.73697153292363,6.929637283272548,6.792972959044989
67,306,modelo 2,0.0062496,1.3507717,9.036312533392351,408.67708591448513,0.09653914716274302,6.037324111156274
67,306,modelo 3,0.0062243,1.0662621,44.379405274438625,377.2932436271752,0.46781911802737525,5.539665631979086
68,233,modelo 1,1.8303021,310.6700368,11939.060242656667,28472.764933119048,102.91711267902673,286.421454664052
68,233,modelo 2,0.0050628,0.8413703,34.38011810644467,125.52329966371533,0.265310362886664,0.9439463405811505
68,233,modelo 3,0.0067335,1.5732362,34.28691627916859,290.127435439337,0.2636169033921529,2.7353940788419235
69,246,modelo 1,2.5125266,305.8281552,877.1955009657476,809.4497555361561,27.629746980615703,72.6530413754998
69,246,modelo 2,0.0055837,2.0312157,90.55331556139022,141.23540673159172,1.6135633280609136,10.567628306679994
69,246,modelo 3,0.0053326,1.0222142,63.9233523643435,127.0188097115775,1.1780440915778143,9.307815305111006
70,203,modelo 1,1.3661981,310.7384745,919.3777112574867,10636.050946459038,21.61382473172335,374.8381655605367
70,203,modelo 2,0.005172,0.6682912,16.407053771109453,60.000784610433186,0.46595856668681734,1.7299718509877617
70,203,modelo 3,0.0048951,0.6752524,11.677269036634861,85.82210190476623,0.3346015078189049,2.4229776116841903
71,202,modelo 1,1.212483,311.0126858,165.30170501042542,231.55820786175957,2.439544580342336,3.395901226982254
71,202,modelo 2,0.0048866,0.9242273,18.016619221005293,169.7715067056666,0.26503020656694687,2.4025398951990726
71,202,modelo 3,0.0066721,0.5194756,17.985906834418913,386.51507766976755,0.26421510389242986,5.7260189037742215
72,306,modelo 1,4.7796965,320.6592153,133.61478647632987,182.58597412446252,2.558087263331866,3.0074046995947805
72,306,modelo 2,0.0066403,0.8913513,19.112027883491713,170.9430199808028,0.27196583555624604,2.846510181814832
72,306,modelo 3,0.0063287,0.989271,19.113898106847824,143.8088828438075,0.27252823893911954,2.2391897522637674
73,169,modelo 1,0.6981417,311.6781629,845.0369947205235,12472.056959345566,8.523756208908823,158.69645936740443
73,169,modelo 2,0.0044964,1.0722301,123.12449380278723,1361.765336271214,1.220532754787064,14.86119255108957
73,169,modelo 3,0.0044652,0.6701998,122.93547999852058,1283.444976643158,1.21544372184578,14.829224729055914
74,69,modelo 1,0.0530159,148.177165,161.8127106382003,3938.529714634414,2.6408862935132276,130.95926575567356
74,69,modelo 2,0.0034033,0.6247369,120.36724728824129,3171.760664174947,1.9500124208429979,103.8147963512555
74,69,modelo 3,0.0031208,0.362896,115.91311919366188,3539.3114564612874,1.939426517680833,115.26479239946927
75,115,modelo 1,0.5783726,340.859892,128.0648363355109,212.41142370731038,7.437840450299726,25.728791264084546
75,115,modelo 2,0.0034859,0.4212886,19.06436512541259,157.2428391502897,1.0591144577179068,20.23374041989384
75,115,modelo 3,0.0036074,0.9947234,19.051914617782636,178.8317233772656,1.0556065841237599,22.97744662006552
76,101,modelo 1,0.1466812,301.9264532,65.01747194951227,1048.8528939563598,2.7455121395001427,79.59362195192311
76,101,modelo 2,0.0035652,0.4121073,66.32934106792585,961.7485316805668,2.768336791153917,73.68291146156758
76,101,modelo 3,0.0036723,0.4948783,49.16386732397,1044.459839271475,1.9426414827622391,78.9515093985033
77,415,modelo 1,12.2388712,466.3947449,123.86311032606194,2249.237272387161,2.1056624915596496,50.92282421980917
77,415,modelo 2,0.0074841,1.6607537,46.580004176849414,415.8361416112022,0.7800848162651124,8.804942172439018
77,415,modelo 3,0.007439,1.6201931,46.53567384143938,869.6961815126865,0.775663903762794,17.97387607500982
78,78,modelo 1,0.0805406,64.6122735,68.59678748459739,1042.1615227703567,4.369077793606933,158.41659092285332
78,78,modelo 2,0.0031635,0.2379113,74.29242043686017,3770.1825703898526,5.1496296843168174,626.6951654317513
78,78,modelo 3,0.0031961,0.5130234,68.62343178804008,1211.3745029209222,4.384989261426324,195.66231529255438
79,366,modelo 1,8.2509875,391.6742862,441.3028387567805,15251.831084436097,9.616820916679126,83.55427515583762
79,366,modelo 2,0.0070033,2.4762523,407.07169869180024,41397.98673489116,7.521243421082298,212.73340298986923
79,366,modelo 3,0.0068863,1.6137989,546.638922723366,80759.69821537878,12.877090088044376,404.0072726312028
80,253,modelo 1,2.2772331,325.9369254,159.40564457976413,784.4784032359659,10.101140858413125,57.397699152329615
80,253,modelo 2,0.005674,0.9934805,21.996026250352163,92.64001303845151,1.3661861260598795,6.166605098907848
80,253,modelo 3,0.0054611,0.9076764,16.467212955941815,422.11485824939814,1.0337661306492656,29.260065266675234
81,284,modelo 1,4.2536894,322.6968225,1039.9162546336854,5537.114584409244,48.212036634533064,144.23910574850308
81,284,modelo 2,0.0077318,0.0947576,569.4441756205391,462.0694410599923,19.866790411994444,10.412593265608937
81,284,modelo 3,0.0053724,1.2617985,135.58368095392603,984.5629734037184,4.211501298975413,23.328598420574874
82,175,modelo 1,0.748214,312.2567719,454.98121788871316,44969.8082862629,6.52455175360869,749.7005831785194
82,175,modelo 2,0.0042374,0.9099444,81.0282548108348,1823.8133984250928,1.1716591395955747,26.65054261620111
82,175,modelo 3,0.0042359,0.8531355,80.85368318127578,2610.009577439057,1.164746456151435,38.11951759511208
83,306,modelo 1,4.6455847,321.0662609,134.8706864535935,250.07107263073019,4.703691969622667,8.627617130433748
83,306,modelo 2,0.0072821,1.3507342,6.414636515300654,130.5048943315509,0.1581552375552623,3.695860693311511
83,306,modelo 3,0.0062366,3.3021906,6.414495685880299,131.14377712831222,0.1582204894966591,3.715769667054483
84,294,modelo 1,4.1307473,321.3382664,178.5210984932954,950.6390208623079,9.129004303082992,21.153540215307963
84,294,modelo 2,0.0063446,1.2190081,19.486579508415318,1687.089792173609,1.1109879811994579,37.82298857677548
84,294,modelo 3,0.0062955,1.1040851,15.491226725050884,1913.281729679138,0.8662925260130799,42.69351996893832
85,306,modelo 1,4.4666358,318.6899282,54.74179886750701,36.22547672075028,2.53945798416231,2.4888680133911114
85,306,modelo 2,0.0062654,0.7586051,9.9824432725057,78.68288336404423,0.3208358550494259,6.306273375970864
