serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
1,170,package,-1,0.169951,157747.7862510445,45179.76438081265,0.5179869354018007,LOCALLY_SOLVED
2,170,package,-1,0.1485805,425993.8316189993,1.334342999372339e6,3.5300323726682916,LOCALLY_SOLVED
3,170,package,-1,0.8613215,6.832899819297605e6,266055.9218240267,1.700246764799123,LOCALLY_SOLVED
4,170,package,-1,0.1500946,56.35827317923868,55.486918482289006,0.13236119662746046,LOCALLY_SOLVED
5,170,package,-1,0.2700056,887.6016737037121,2051.364411266443,2.548156504357469,LOCALLY_SOLVED
6,170,package,-1,0.3089625,2678.606214169915,3725.125342031476,1.2172604334347152,LOCALLY_SOLVED
7,170,package,-1,0.0665517,2.499084049210334e6,5.428039138382029e6,1.5317989171637119,LOCALLY_SOLVED
8,170,package,-1,0.342334,95.66451944545629,127.50288792150381,1.5002010970915398,LOCALLY_SOLVED
9,170,package,-1,0.4263824,2611.0023255863293,1903.9759189907345,0.49574714066982783,LOCALLY_SOLVED
10,170,package,-1,0.6307917,34.10736808183213,48.7116563241867,0.025533848353183185,LOCALLY_SOLVED
11,170,package,-1,0.1503381,328505.381783491,389042.78493097186,1.0799921044534486,LOCALLY_SOLVED
12,170,package,-1,0.4682196,281.30990478279404,428.0292890965829,0.24501289801349674,LOCALLY_SOLVED
13,170,package,-1,0.3103862,44.70845750309767,54.42216041096606,0.0876356955648138,LOCALLY_SOLVED
14,170,package,-1,0.2890309,9.136027882733986,42.25107247998987,0.22096944757041237,LOCALLY_SOLVED
15,170,package,-1,0.3789121,592.8973304905651,51.901901894093655,0.02762792305276176,LOCALLY_SOLVED
16,170,package,-1,0.0903283,6.121413871128047e6,8.317689034421605e6,2.006332046987918,LOCALLY_SOLVED
17,170,package,-1,0.0831347,9204.055712383395,11447.773873042668,1.641041679724318,LOCALLY_SOLVED
18,170,package,-1,0.0709629,83792.94056266457,163318.7266091395,2.428573283527616,LOCALLY_SOLVED
19,170,package,-1,0.1110956,644065.031576025,1.6134221960507263e6,2.393614879665066,LOCALLY_SOLVED
20,170,package,-1,0.2523966,818.0829522531824,604.844848842189,0.5807862554466637,LOCALLY_SOLVED
21,170,package,-1,0.0947442,41029.07904532841,65584.83847921499,1.7788900720010816,LOCALLY_SOLVED
22,170,package,-1,14.1819113,0.10649700990941137,217.8403030320411,0.2359020547938507,LOCALLY_SOLVED
23,170,package,-1,0.3740981,22.2570626180001,43.07323324427995,0.029199804430998833,LOCALLY_SOLVED
24,170,package,-1,0.1606999,56.35827317923868,55.486918482289006,0.13236119662746046,LOCALLY_SOLVED
25,170,package,-1,0.3761338,592.8973304905651,51.901901894093655,0.02762792305276176,LOCALLY_SOLVED
26,170,package,-1,0.0887128,644065.031576025,1.6134221960507263e6,2.393614879665066,LOCALLY_SOLVED
27,170,package,-1,0.3496186,6414.851652504167,6915.145113742694,0.9652075151751439,LOCALLY_SOLVED
28,170,package,-1,0.4423106,57.8704322215473,43.65886147666176,0.15453353392670421,LOCALLY_SOLVED
