serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
1,170,package,-1,0.1780504,169572.3324069015,76494.40901403906,0.8347868159751519,LOCALLY_SOLVED
2,170,package,-1,0.0737828,426159.5916767714,1.3218239882616322e6,3.495938975695101,LOCALLY_SOLVED
3,170,package,-1,0.4112734,80770.6836463484,238105.62171327058,1.5172830308967806,LOCALLY_SOLVED
4,170,package,-1,0.5169228,9.338118371402715,35.19110690714197,0.08919460492590643,LOCALLY_SOLVED
5,170,package,-1,0.6146878,887.074346094803,2057.8627745835993,2.557172011306693,LOCALLY_SOLVED
6,170,package,-1,0.3512229,2678.6061309090196,3725.7164538523148,1.2175699257115606,LOCALLY_SOLVED
7,170,package,-1,0.0864715,2.502962995083051e6,5.52029475024547e6,1.5582272385676441,LOCALLY_SOLVED
8,170,package,-1,0.4507762,95.568456411336,125.37924737915672,1.4717482940966142,LOCALLY_SOLVED
9,170,package,-1,0.4208181,3249.863143916565,1958.5578620160225,0.5034935617827252,LOCALLY_SOLVED
10,170,package,-1,0.6439047,34.10675055122744,47.421658392931946,0.024840197253015867,LOCALLY_SOLVED
11,170,package,-1,0.1014496,278513.61384691775,298875.4739789518,0.795187681292375,LOCALLY_SOLVED
12,170,package,-1,0.4020415,281.3278752331506,430.5889337500405,0.24649023662794214,LOCALLY_SOLVED
13,170,package,-1,0.3834882,44.702829765721305,54.44139685405338,0.08766082163049489,LOCALLY_SOLVED
14,170,package,-1,0.4714631,9.135938693744642,42.25031327943739,0.22096432343330177,LOCALLY_SOLVED
15,170,package,-1,0.4646382,27.232867614584293,51.907321125925826,0.027630783908256514,LOCALLY_SOLVED
16,170,package,-1,0.0907415,6.129344128133002e6,7.795988428967035e6,1.8790586892582894,LOCALLY_SOLVED
17,170,package,-1,0.0743879,9204.055707768688,11448.117197110867,1.641123491070599,LOCALLY_SOLVED
18,170,package,-1,0.0918589,83792.78307830727,163150.80638947315,2.4285550457229292,LOCALLY_SOLVED
19,170,package,-1,0.0885349,645080.9495558221,1.5661179187544947e6,2.3220687414919574,LOCALLY_SOLVED
20,170,package,-1,0.4336488,820.0501077077361,550.2916387551887,0.5219537866595455,LOCALLY_SOLVED
21,170,package,-1,0.0738379,41662.37044024788,65134.09300927442,1.7460584375375572,LOCALLY_SOLVED
22,170,package,-1,0.8933718,8.498254194453105e-5,19.075071452295123,0.019607041857558023,LOCALLY_SOLVED
23,170,package,-1,0.493781,22.259622616415236,43.11331884690476,0.02921130236867658,LOCALLY_SOLVED
24,170,package,-1,0.4744301,9.338118371402715,35.19110690714197,0.08919460492590643,LOCALLY_SOLVED
25,170,package,-1,0.4190255,27.232867614584293,51.907321125925826,0.027630783908256514,LOCALLY_SOLVED
26,170,package,-1,0.0797653,645080.9495558221,1.5661179187544947e6,2.3220687414919574,LOCALLY_SOLVED
27,170,package,-1,0.342717,6552.8401713407675,6014.195748963183,0.7974411268531256,LOCALLY_SOLVED
28,170,package,-1,0.2735023,114.31354356617501,136.73339017555168,0.543844090246824,LOCALLY_SOLVED
29,170,package,-1,0.4143727,80770.6836463484,238105.62171327058,1.5172830308967806,LOCALLY_SOLVED
30,170,package,-1,0.4743468,43.44716370106049,41.09081005554276,0.014122683371267665,LOCALLY_SOLVED
31,170,package,-1,0.4555468,202.02732757099133,399.12960953199536,0.30754489083340053,LOCALLY_SOLVED
32,170,package,-1,0.5292491,662.8542013156163,1024.1451558171984,0.6042283690544631,LOCALLY_SOLVED
33,170,package,-1,0.4740307,9.338118371402715,35.19110690714197,0.08919460492590643,LOCALLY_SOLVED
34,170,package,-1,0.4844799,1976.708940295461,12516.272625401576,4.93967838775569,LOCALLY_SOLVED
35,170,package,-1,0.6217318,0.00012835352245277974,16.553377692699925,0.014141240345881968,LOCALLY_SOLVED
36,170,package,-1,0.3167836,2678.6061309090196,3725.7164538523148,1.2175699257115606,LOCALLY_SOLVED
37,170,package,-1,0.3746085,281.3278752331506,430.5889337500405,0.24649023662794214,LOCALLY_SOLVED
38,170,package,-1,0.4576714,27.232867614584293,51.907321125925826,0.027630783908256514,LOCALLY_SOLVED
39,170,package,-1,0.4390243,95.568456411336,125.37924737915672,1.4717482940966142,LOCALLY_SOLVED
40,170,package,-1,0.9264507,0.00024213561180120525,11.039216621054713,0.007256814070440763,LOCALLY_SOLVED
41,170,package,-1,0.3461945,116.1978766840168,123.95991731291436,0.09535306073413455,LOCALLY_SOLVED
42,170,package,-1,0.3465434,1027.4617351534534,952.2613056527294,0.6613894228374404,LOCALLY_SOLVED
43,170,package,-1,0.3050868,248.98506486878125,215.49003376932598,0.16892669002245006,LOCALLY_SOLVED
44,170,package,-1,0.4423302,4812.49287295993,18222.120055314383,7.246184834972631,LOCALLY_SOLVED
45,170,package,-1,0.0768228,426159.5916767714,1.3218239882616322e6,3.495938975695101,LOCALLY_SOLVED
46,170,package,-1,0.5125793,22.259622616415236,43.11331884690476,0.02921130236867658,LOCALLY_SOLVED
47,170,package,-1,0.0310143,2.9865138534648736e-6,1.6733426587119457e8,6.087799084873685,NORM_LIMIT
48,170,package,-1,0.3195417,184.9647587443766,238.3270386351604,1.4925490881063574,LOCALLY_SOLVED
49,170,package,-1,0.9326584,8.498254194453105e-5,19.075071452295123,0.019607041857558023,LOCALLY_SOLVED
50,170,package,-1,0.396708,177092.5149184166,637180.8850351481,4.015475945895715,LOCALLY_SOLVED
51,170,package,-1,0.2253147,274.9820163977856,452.7584616269474,2.095108977716392,LOCALLY_SOLVED
52,170,package,-1,0.698097,19.726975056356853,15.463457193349313,0.029842339532628576,LOCALLY_SOLVED
53,170,package,-1,0.5406719,22.259622616415236,43.11331884690476,0.02921130236867658,LOCALLY_SOLVED
54,170,package,-1,0.0974099,77510.38290039974,90901.30207034305,1.827492729612195,LOCALLY_SOLVED
55,170,package,-1,0.3324757,495.81107394928256,1894.869429320313,0.9995878354978625,LOCALLY_SOLVED
56,170,package,-1,0.4381871,95.568456411336,125.37924737915672,1.4717482940966142,LOCALLY_SOLVED
57,170,package,-1,0.073621,2.944830351470383e7,3.27804711403362e7,1.05482427137327,LOCALLY_SOLVED
58,170,package,-1,0.108467,36662.34529707896,42858.60222905404,0.9263319333485405,LOCALLY_SOLVED
59,170,package,-1,0.4835336,171.33700713621693,264.66232711919184,0.1676707271479194,LOCALLY_SOLVED
60,170,package,-1,0.3914753,278.2266871688213,601.5157706055586,2.45912729708137,LOCALLY_SOLVED
61,170,package,-1,0.3117627,2678.6061309090196,3725.7164538523148,1.2175699257115606,LOCALLY_SOLVED
62,170,package,-1,0.3445378,247.93124342229615,310.19939650733403,0.12672755667566404,LOCALLY_SOLVED
63,170,package,-1,0.4820856,281.1851907753877,365.97140804777086,0.1343873454814197,LOCALLY_SOLVED
64,170,package,-1,0.094821,77510.38290039974,90901.30207034305,1.827492729612195,LOCALLY_SOLVED
65,170,package,-1,0.336647,7958.494664243861,21471.361263724724,2.1421532008183517,LOCALLY_SOLVED
66,170,package,-1,0.2119183,169572.3324069015,76494.40901403906,0.8347868159751519,LOCALLY_SOLVED
67,170,package,-1,0.2911208,114.31354356617501,136.73339017555168,0.543844090246824,LOCALLY_SOLVED
68,170,package,-1,0.0691528,1.004949700744856e7,3.8224564490707153e6,0.15895127550431398,LOCALLY_SOLVED
69,170,package,-1,0.1114479,2.944830351470383e7,3.27804711403362e7,1.05482427137327,LOCALLY_SOLVED
70,170,package,-1,0.4670658,1976.708940295461,12516.272625401576,4.93967838775569,LOCALLY_SOLVED
71,170,package,-1,0.1027968,130919.1771405357,270699.34241580445,2.5950044144926196,LOCALLY_SOLVED
