serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
1,170,model 1,0.1799694,4.8029317,493.4760378409743,15816.189754090845,0.164839790836918,LOCALLY_SOLVED
1,170,model 2,0.1952839,0.7667692,498.0445523694601,3880.5978189781476,0.03693842038076805,LOCALLY_SOLVED
1,170,model 3,0.2348403,0.2284112,159274.988092341,52167.26086266231,0.5915298423806303,LOCALLY_SOLVED
2,170,model 1,0.0316322,1.4078112,639.7373537752571,34724.68151354712,0.08936741091279145,LOCALLY_SOLVED
2,170,model 2,0.0118502,0.1078053,109576.83564833584,285910.17986239865,0.7617246617683989,LOCALLY_SOLVED
2,170,model 3,0.0134338,0.0706594,426159.5554995175,1.3218239321787823e6,3.4959388240367746,LOCALLY_SOLVED
3,170,model 1,0.0300392,2.4520769,273.55706259422186,7810.593435013763,0.044941550538275366,LOCALLY_SOLVED
3,170,model 2,0.0136162,0.7054355,406.2784601346509,39513.31926442848,0.21355461763541891,LOCALLY_SOLVED
3,170,model 3,0.0125363,0.3349749,89585.86797744113,201490.10472411907,1.2692214481005428,LOCALLY_SOLVED
4,170,model 1,0.0313389,112.1049503,0.7754407315877778,106.76354414592174,0.28250178994970215,LOCALLY_SOLVED
4,170,model 2,0.0128003,8.6925926,0.8278463776631007,91.68353187281872,0.24589043608117972,LOCALLY_SOLVED
4,170,model 3,0.0129631,0.7848432,9.909026482343921e-5,135.40862661216934,0.36811116940065675,LOCALLY_SOLVED
5,170,model 1,0.0295461,1.4656551,126.50323305700448,1195.3882349744702,1.3830847618125903,LOCALLY_SOLVED
5,170,model 2,0.0130443,0.8430153,92.54677061625713,2940.6363469898542,3.3267142024638066,LOCALLY_SOLVED
5,170,model 3,0.0125712,0.5357515,888.2248867824845,1936.476804223391,2.393218163540873,LOCALLY_SOLVED
6,170,model 1,0.0307609,0.2806567,2203.535185968711,2450.157552847008,0.7171589777690529,LOCALLY_SOLVED
6,170,model 2,0.0126815,0.5230846,350.79134276776546,9497.426066709839,3.0209426932327315,LOCALLY_SOLVED
6,170,model 3,0.0143381,0.3323746,2678.6008564402214,3782.3559367700154,1.2400881662233536,LOCALLY_SOLVED
7,170,model 1,0.0369184,3.6854748,26361.429368354056,735661.3236213305,0.1756331180718043,LOCALLY_SOLVED
7,170,model 2,0.0132027,0.1556959,588383.1623762684,1.0283574583837629e6,0.2352749760438548,LOCALLY_SOLVED
7,170,model 3,0.0125695,0.0883381,2.502963171469695e6,5.52029533903394e6,1.558227407497774,LOCALLY_SOLVED
8,170,model 1,0.0299504,3.2471045,10.148247396067088,103.64438271960391,1.0793162728426988,LOCALLY_SOLVED
8,170,model 2,0.0129248,2.4635023,10.224303257516972,123.69311232162798,1.3668706513642148,LOCALLY_SOLVED
8,170,model 3,0.0117453,0.5453743,70.09653043144522,105.96535585321828,1.15014715596908,LOCALLY_SOLVED
9,170,model 1,0.0304933,1.9070454,79.00970977357345,945.0804082155554,0.2361608026353837,LOCALLY_SOLVED
9,170,model 2,0.0129399,2.2022287,14.17613824574561,1370.706276960468,0.36986110634154146,LOCALLY_SOLVED
9,170,model 3,0.0127607,0.5300638,2609.463650073907,1917.2620403005337,0.4919402378463316,LOCALLY_SOLVED
10,170,model 1,0.031261,2.4290247,5.256156231815554,167.16845409144386,0.09127357355871601,LOCALLY_SOLVED
10,170,model 2,0.012864,145.6754319,5.293371184767653,180.62536472384105,0.09908699357827795,LOCALLY_SOLVED
10,170,model 3,0.0127542,0.5105426,36.94830053804011,60.37667868982915,0.031138559237484917,LOCALLY_SOLVED
11,170,model 1,0.0337615,0.4278477,274192.8498569873,306215.74040577776,0.7790752716267522,LOCALLY_SOLVED
11,170,model 2,0.0128175,0.2260121,143519.8933976731,279668.65619116125,0.7103089285184095,LOCALLY_SOLVED
11,170,model 3,0.012828,0.1471189,278513.6138798168,298875.47391527996,0.7951876810318274,LOCALLY_SOLVED
12,170,model 1,0.0301388,9.1186083,0.8666548152887893,27.440875383862892,0.0131073796389338,LOCALLY_SOLVED
12,170,model 2,0.0136199,2.3118127,12.688771813544726,34.50567854357519,0.01622706374713692,LOCALLY_SOLVED
12,170,model 3,0.0129053,0.0692788,286.28452601816394,441.4565347096815,0.2526397731651325,LOCALLY_SOLVED
13,170,model 1,0.0309725,2.9344583,2.5585483954038066,82.8466388921968,0.1209821026133413,LOCALLY_SOLVED
13,170,model 2,0.0140695,9.1813438,1.826568099347999,171.10550393450407,0.26970788482044933,LOCALLY_SOLVED
13,170,model 3,0.0141485,0.5863369,33.15945920562511,47.637316028409636,0.07625383909273235,LOCALLY_SOLVED
14,170,model 1,0.0302621,6.2348852,0.9816376671083414,17.965194479086936,0.0999979095758366,LOCALLY_SOLVED
14,170,model 2,0.012387,3.6836363,1.1273004661458568,26.586250925544242,0.13542039079960827,LOCALLY_SOLVED
14,170,model 3,0.0133574,0.6771785,0.00013842633754930207,95.25293213334284,0.49929187396108704,LOCALLY_SOLVED
15,170,model 1,0.0292064,0.4143906,22.11552167953882,60.504587473704646,0.027479745734549074,LOCALLY_SOLVED
15,170,model 2,0.0128754,2.0886312,3.5200221232757327,351.35442558968896,0.19378548698209982,LOCALLY_SOLVED
15,170,model 3,0.0117422,0.4546695,24.11969006300948,48.75130051105366,0.026433511064792813,LOCALLY_SOLVED
16,170,model 1,0.0322374,300.015071,5.910986443748875e6,7.960743843932949e6,1.9196443191857457,TIME_LIMIT
