serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
14,170,model 3,0.0049486,0.0660457,27.957134215816538,316.0018198023248,2.140389815626695,LOCALLY_SOLVED
15,170,model 1,0.0173578,0.4615867,15.685439220823156,1004.3036274009696,0.5090235125338403,LOCALLY_SOLVED
15,170,model 2,0.0049233,0.4253197,15.921227051150979,1033.3290006830532,0.5242543629691993,LOCALLY_SOLVED
15,170,model 3,0.0045907,0.6472768,15.623697237858178,971.3439751629287,0.4929933443827797,LOCALLY_SOLVED
16,170,model 1,0.0381483,1.3355183,5.627847604291684e6,2.5358482852281982e8,51.59830326541836,LOCALLY_SOLVED
16,170,model 2,0.0051151,0.4930573,6.176973491798278e6,3.190574592466815e8,64.75231349628615,LOCALLY_SOLVED
16,170,model 3,0.004616,0.2545629,6.096284757521598e6,3.164395859092907e8,64.23364119154668,LOCALLY_SOLVED
17,170,model 1,0.0145829,1.1811533,9255.631414199375,693000.8702887959,109.70358000266033,LOCALLY_SOLVED
17,170,model 2,0.0049688,0.1273143,9300.078961341538,732182.2984345588,116.5801928473348,LOCALLY_SOLVED
17,170,model 3,0.0046155,0.0929048,9201.94314248704,708578.7763198082,112.84916844450301,LOCALLY_SOLVED
18,170,model 1,0.015692,1.1448177,83138.3645162142,1.2002625527582318e6,20.09257292587326,LOCALLY_SOLVED
18,170,model 2,0.0047029,0.1112664,83845.3008682012,270289.1131300952,4.5025768627908915,LOCALLY_SOLVED
18,170,model 3,0.0045174,0.259421,83882.52839364515,1.452188667189835e6,24.67750750823705,LOCALLY_SOLVED
19,170,model 1,0.0159879,1.0386451,634241.6024699379,4.926612806153333e7,65.17481021095308,LOCALLY_SOLVED
19,170,model 2,0.0054955,0.5137015,957258.600379642,3.0259339140910428e7,40.19454812296119,LOCALLY_SOLVED
19,170,model 3,0.0048017,0.0970516,578190.7168717157,4.9642956342941314e7,65.6849062296533,LOCALLY_SOLVED
20,170,model 1,0.0166948,0.8284583,117.76604002966582,2447.970107447956,2.0751074627489325,LOCALLY_SOLVED
20,170,model 2,0.0050803,0.6004525,117.3525963237773,2062.040205762786,1.7497737322940685,LOCALLY_SOLVED
20,170,model 3,0.0049325,0.7246899,116.62557191354368,2329.4289719514745,1.9732802131691667,LOCALLY_SOLVED
21,170,model 1,0.0364485,1.1698178,28006.45763223028,1.8554513020137837e6,42.77792287230713,LOCALLY_SOLVED
21,170,model 2,0.0052073,0.1369997,32486.43654372679,2.3691564713670583e6,54.65919221471999,LOCALLY_SOLVED
21,170,model 3,0.0046753,0.1348902,32265.14801632756,2.3361256352229733e6,53.89754279186091,LOCALLY_SOLVED
22,170,model 1,0.0353078,0.9954519,0.0002704579180470098,0.21433812729320573,0.00021522386139704466,LOCALLY_SOLVED
22,170,model 2,0.004789,0.7511067,0.0014026921386251128,2.024383322632367,0.001974344553027384,LOCALLY_SOLVED
22,170,model 3,0.0045727,0.9474465,0.0014033065666014637,1.9063952734520209,0.001839938846429597,LOCALLY_SOLVED
23,170,model 1,0.0163349,0.3823088,13.966635307747804,107.21943055783512,0.07514024782628838,LOCALLY_SOLVED
23,170,model 2,0.0055542,0.5023971,14.049728798359693,102.09138133778903,0.07139774219081024,LOCALLY_SOLVED
23,170,model 3,0.0055118,0.6418164,14.034282695104293,111.70220145613855,0.07810106865763264,LOCALLY_SOLVED
24,170,model 1,0.0166762,0.7754955,0.009080830662831614,110.0365506580211,0.2907288526678244,LOCALLY_SOLVED
24,170,model 2,0.0052356,0.9290523,0.009707003886949032,106.01423698429667,0.2835943692406965,LOCALLY_SOLVED
24,170,model 3,0.0047323,1.1623489,0.009695466646681807,103.49210281512498,0.27639846961470543,LOCALLY_SOLVED
25,170,model 1,0.0150908,0.4427789,15.685439220823156,1004.3036274009696,0.5090235125338403,LOCALLY_SOLVED
25,170,model 2,0.0053825,0.4189388,15.921227051150979,1033.3290006830532,0.5242543629691993,LOCALLY_SOLVED
25,170,model 3,0.0063961,0.6765943,15.623697237858178,971.3439751629287,0.4929933443827797,LOCALLY_SOLVED
26,170,model 1,0.0148663,1.0104305,634241.6024699379,4.926612806153333e7,65.17481021095308,LOCALLY_SOLVED
26,170,model 2,0.0047924,0.5173562,957258.600379642,3.0259339140910428e7,40.19454812296119,LOCALLY_SOLVED
26,170,model 3,0.0052005,0.096134,578190.7168717157,4.9642956342941314e7,65.6849062296533,LOCALLY_SOLVED
27,170,model 1,0.0143727,0.1967601,4542.006251464303,211116.07635744504,27.419382804665798,LOCALLY_SOLVED
27,170,model 2,0.0082485,0.3612378,5149.086345607633,147407.9692459511,19.248554240957443,LOCALLY_SOLVED
27,170,model 3,0.005275,0.2768407,5118.4118856152345,155065.54160157722,20.23450133080558,LOCALLY_SOLVED
28,170,model 1,0.0173142,0.474663,50.105496240632306,370.2301963382678,1.4758679555565306,LOCALLY_SOLVED
28,170,model 2,0.0044875,0.5649432,49.6930079597964,365.68373490164595,1.4535568539634653,LOCALLY_SOLVED
28,170,model 3,0.0046165,0.4809901,49.64146155311544,364.131917587052,1.4483144249275706,LOCALLY_SOLVED
29,170,model 1,0.0166815,0.7650609,76721.8633484461,6.910557147167379e6,39.607816125558486,LOCALLY_SOLVED
29,170,model 2,0.0047907,0.3190291,81586.31828126895,6.096192371099371e6,33.32823524108366,LOCALLY_SOLVED
29,170,model 3,0.0052218,0.264214,76045.62564410975,4.562304180394496e6,25.897136453384334,LOCALLY_SOLVED
30,170,model 1,0.0154821,1.3050685,0.08204019254983065,46.69562058046342,0.01644465492933028,LOCALLY_SOLVED
30,170,model 2,0.0046676,0.4498782,34.82786070363572,56.866889478775086,0.020886455843576165,LOCALLY_SOLVED
30,170,model 3,0.0051498,0.4568071,34.78592754203726,47.97318091884537,0.015334708727822386,LOCALLY_SOLVED
31,170,model 1,0.0136344,0.8557072,193.8988393265054,8598.460901753773,6.619405950797592,LOCALLY_SOLVED
31,170,model 2,0.0046155,1.0309284,192.52545268341518,9332.059277128303,7.212532821655358,LOCALLY_SOLVED
31,170,model 3,0.0049782,0.552131,192.46938866676112,9051.743080833741,6.994130372266814,LOCALLY_SOLVED
32,170,model 1,0.0337772,0.609261,268.5254247678275,14534.85189466263,8.12043721333616,LOCALLY_SOLVED
32,170,model 2,0.0052508,0.0929538,297.8112698940006,18147.764880258565,10.143234836822723,LOCALLY_SOLVED
32,170,model 3,0.0048151,0.1412134,297.08517130084397,18429.919278399422,10.299759590465852,LOCALLY_SOLVED
33,170,model 1,0.0145469,0.7557982,0.009080830662831614,110.0365506580211,0.2907288526678244,LOCALLY_SOLVED
33,170,model 2,0.0056458,0.9367402,0.009707003886949032,106.01423698429667,0.2835943692406965,LOCALLY_SOLVED
33,170,model 3,0.0055429,1.1080738,0.009695466646681807,103.49210281512498,0.27639846961470543,LOCALLY_SOLVED
34,170,model 1,0.0367022,0.3973292,764.9017759813272,76624.44933783803,26.046576891058518,LOCALLY_SOLVED
34,170,model 2,0.0054051,2.6619215,792.4195376788738,81550.89156472623,27.713173263805697,LOCALLY_SOLVED
34,170,model 3,0.0046063,2.067355,771.7451115524048,77801.9240127361,26.444952687432146,LOCALLY_SOLVED
35,170,model 1,0.0158201,0.7872561,0.0016974715192718925,1.5038914093161864,0.001326514827301164,LOCALLY_SOLVED
35,170,model 2,0.0047557,0.8987498,0.0032004944684651845,8.044752069045368,0.007103682210240952,LOCALLY_SOLVED
35,170,model 3,0.0051703,0.664112,2.497566022033703,5.85741782098145,0.0051362461032693225,LOCALLY_SOLVED
36,170,model 1,0.0140535,0.2146713,2331.6966279883454,58505.099324357674,18.420903979200315,LOCALLY_SOLVED
36,170,model 2,0.0046275,0.0787035,2338.3121416336166,56871.282654346214,17.916125696369612,LOCALLY_SOLVED
36,170,model 3,0.0046685,0.5769462,2286.5755091555893,35907.78602716755,11.284768734899238,LOCALLY_SOLVED
37,170,model 1,0.0147824,4.0682359,0.010273619399578706,45.71417070445921,0.023434069094517607,LOCALLY_SOLVED
37,170,model 2,0.0045525,1.0047094,0.014679223645464303,44.551247856656865,0.021802186849329504,LOCALLY_SOLVED
37,170,model 3,0.004656,1.3505145,0.014652210753865025,41.323140478933254,0.01985310395863449,LOCALLY_SOLVED
38,170,model 1,0.0345122,0.4402773,15.685439220823156,1004.3036274009696,0.5090235125338403,LOCALLY_SOLVED
38,170,model 2,0.0055248,0.4462048,15.921227051150979,1033.3290006830532,0.5242543629691993,LOCALLY_SOLVED
38,170,model 3,0.0045309,0.6686731,15.623697237858178,971.3439751629287,0.4929933443827797,LOCALLY_SOLVED
39,170,model 1,0.0155877,0.5797021,51.66036646756469,674.3471374775839,8.047027747792727,LOCALLY_SOLVED
39,170,model 2,0.0048566,0.4857033,52.03439937793908,834.0329915145509,9.862024912566016,LOCALLY_SOLVED
39,170,model 3,0.0046385,0.4014064,51.57748313256147,692.20049961691,8.225000658325179,LOCALLY_SOLVED
40,170,model 1,0.015479,0.4593904,0.07259637957353446,1.9960083062638714,0.0013815812393502803,LOCALLY_SOLVED
40,170,model 2,0.0053827,0.9576246,0.005645569226316142,9.25154824426006,0.006240848609752543,LOCALLY_SOLVED
40,170,model 3,0.0058351,0.9571016,0.005662669851330933,10.1267631625287,0.006724753428715764,LOCALLY_SOLVED
41,170,model 1,0.0152076,0.7674248,0.001968092526860554,7.4511777882019254,0.004809807650979191,LOCALLY_SOLVED
41,170,model 2,0.0058573,0.9711958,0.0020818129689603618,11.508183923262091,0.0070742925025296995,LOCALLY_SOLVED
41,170,model 3,0.0052219,0.097353,35.761459133535816,287.1584223159603,0.18002624935787592,LOCALLY_SOLVED
42,170,model 1,0.017014,0.0858867,1024.3123818241775,5841.602613801548,4.400253861469943,LOCALLY_SOLVED
42,170,model 2,0.004607,0.0728051,1010.4982299319302,55366.09525809039,40.53436393516061,LOCALLY_SOLVED
42,170,model 3,0.0064572,0.0930109,1010.4988873446536,55328.54153267012,40.50701827778065,LOCALLY_SOLVED
43,170,model 1,0.0158149,0.6765368,40.82576078318931,338.9176612638071,0.2489553242479023,LOCALLY_SOLVED
43,170,model 2,0.0048252,0.6671338,40.25919370169515,407.50729139959213,0.30384134071138047,LOCALLY_SOLVED
43,170,model 3,0.0048084,0.6257012,40.20551835428768,359.5540476761382,0.26156506076070085,LOCALLY_SOLVED
44,170,model 1,0.0159399,1.0858024,126.48756131118857,9421.283150404233,3.212101528762605,LOCALLY_SOLVED
44,170,model 2,0.0046769,1.2601616,2884.1051608419416,240197.5906003639,80.69796088275783,LOCALLY_SOLVED
44,170,model 3,0.0068279,1.3228702,2507.638332464863,210146.11431010577,74.05852490775334,LOCALLY_SOLVED
45,170,model 1,0.0161129,0.1624914,371645.7582972157,3.633758841005144e7,81.5581839741348,LOCALLY_SOLVED
45,170,model 2,0.0047181,0.4603827,509902.02837025496,3.4779021229248494e7,78.11724669169715,LOCALLY_SOLVED
45,170,model 3,0.0056571,0.540785,425388.80521156103,3.498086984229845e7,82.6726617842832,LOCALLY_SOLVED
46,170,model 1,0.0163091,0.3625286,13.966635307747804,107.21943055783512,0.07514024782628838,LOCALLY_SOLVED
46,170,model 2,0.0057542,0.5044001,14.049728798359693,102.09138133778903,0.07139774219081024,LOCALLY_SOLVED
46,170,model 3,0.0045993,0.6547715,14.034282695104293,111.70220145613855,0.07810106865763264,LOCALLY_SOLVED
47,170,model 1,0.0155181,0.2525947,6.0205546936379835e7,1.008474213138957e8,3.645457859987483,LOCALLY_SOLVED
47,170,model 2,0.0052728,0.0071102,1.0639278820808348e8,1.7412737388398993e8,6.260162200878347,NORM_LIMIT
47,170,model 3,0.0050389,0.007788,2.9865138534648736e-6,1.6727740694948736e8,6.085779791519907,NORM_LIMIT
48,170,model 1,0.0161439,0.7585534,0.0032780953531067244,195.22531079064524,1.0642072461891605,LOCALLY_SOLVED
48,170,model 2,0.0050229,0.7219667,0.0033057708673925935,192.2066502319583,1.04614601737133,LOCALLY_SOLVED
48,170,model 3,0.0046295,0.8765886,0.003289510452665467,195.175754999498,1.0639278881136374,LOCALLY_SOLVED
49,170,model 1,0.016675,1.0446484,0.0002704579180470098,0.21433812729320573,0.00021522386139704466,LOCALLY_SOLVED
49,170,model 2,0.0046024,0.7681587,0.0014026921386251128,2.024383322632367,0.001974344553027384,LOCALLY_SOLVED
49,170,model 3,0.0044621,0.9402691,0.0014033065666014637,1.9063952734520209,0.001839938846429597,LOCALLY_SOLVED
50,170,model 1,0.0155527,0.1495757,128664.6399861911,1.307779467113902e7,69.92515572235,LOCALLY_SOLVED
50,170,model 2,0.005335,0.4202989,174157.27631921356,2.0023109786004588e7,106.94388148639212,LOCALLY_SOLVED
50,170,model 3,0.0048481,0.4902907,173725.64723550627,2.0410429059099965e7,114.62289874249714,LOCALLY_SOLVED
51,170,model 1,0.0164289,1.3168569,230.39734105017308,15468.145642002351,69.18773636827513,LOCALLY_SOLVED
51,170,model 2,0.0047166,0.4939141,216.6195921057085,16118.606914076985,67.93256223362752,LOCALLY_SOLVED
51,170,model 3,0.0048085,0.7994801,214.9832528515312,15746.279452669214,66.37038715291474,LOCALLY_SOLVED
52,170,model 1,0.0171465,0.5498282,0.0009552023085183874,7.306012387582431,0.012485388885036395,LOCALLY_SOLVED
52,170,model 2,0.0052328,0.6747136,0.002846271296197941,12.350964227509577,0.02519704516623747,LOCALLY_SOLVED
52,170,model 3,0.0267725,1.5484193,0.00283612461720769,3.7305385399738573,0.006635834812564362,LOCALLY_SOLVED
53,170,model 1,0.0151425,0.3873987,13.966635307747804,107.21943055783512,0.07514024782628838,LOCALLY_SOLVED
53,170,model 2,0.0056427,0.5236508,14.049728798359693,102.09138133778903,0.07139774219081024,LOCALLY_SOLVED
53,170,model 3,0.0053049,0.6554438,14.034282695104293,111.70220145613855,0.07810106865763264,LOCALLY_SOLVED
54,170,model 1,0.0147883,1.2660463,62727.08669810433,181158.6867347281,3.88151108716829,LOCALLY_SOLVED
54,170,model 2,0.0045129,0.0518672,108192.29410156448,119859.28238794475,2.5184028796433644,LOCALLY_SOLVED
54,170,model 3,0.0046959,0.0655552,77510.53204464467,90465.35230946394,1.7877626495029344,LOCALLY_SOLVED
55,170,model 1,0.0168523,1.4601193,0.022117646500930736,322.56812514457965,0.16157345020580008,LOCALLY_SOLVED
55,170,model 2,0.0046318,10.3776516,0.02265122119188612,293.42012285397385,0.14699275068103534,LOCALLY_SOLVED
55,170,model 3,0.0049752,0.9533345,0.022144598406074863,326.81829877316477,0.163669427470599,LOCALLY_SOLVED
56,170,model 1,0.0153358,0.5957067,51.66036646756469,674.3471374775839,8.047027747792727,LOCALLY_SOLVED
56,170,model 2,0.0047021,0.5363929,52.03439937793908,834.0329915145509,9.862024912566016,LOCALLY_SOLVED
56,170,model 3,0.0048882,0.4329019,51.57748313256147,692.20049961691,8.225000658325179,LOCALLY_SOLVED
57,170,model 1,0.0155317,1.7625238,2.804694466984782e7,1.3487824624404378e9,36.57511170127809,LOCALLY_SOLVED
57,170,model 2,0.0048723,0.5103797,2.981619403687173e7,1.5804572734941819e9,45.014783586731056,LOCALLY_SOLVED
57,170,model 3,0.0049393,0.5872379,2.935101483983836e7,1.347210151799082e9,36.51426053703676,LOCALLY_SOLVED
58,170,model 1,0.0386333,1.1735228,36118.127169968684,1.7191668594180048e6,34.673480556884954,LOCALLY_SOLVED
58,170,model 2,0.0048727,0.0989146,35786.91129937909,1.5467143473991305e6,31.243020567541965,LOCALLY_SOLVED
58,170,model 3,0.0045535,0.0970984,35426.263058889206,1.500949914832573e6,30.313810764109306,LOCALLY_SOLVED
59,170,model 1,0.0148571,0.6675602,165.20622654646328,6966.697748419433,4.206724377833326,LOCALLY_SOLVED
59,170,model 2,0.0051899,1.6951228,166.1899358318051,7232.171905938842,4.36840609987108,LOCALLY_SOLVED
59,170,model 3,0.0046181,0.8242379,165.247812331236,6732.476362992917,4.063568718673354,LOCALLY_SOLVED
60,170,model 1,0.0156344,0.7135606,87.58161431625221,2109.719033512618,7.234990420818504,LOCALLY_SOLVED
60,170,model 2,0.0050701,0.4492426,87.9587399979887,2257.434996710527,7.747762550184865,LOCALLY_SOLVED
60,170,model 3,0.004513,0.7594584,87.61012030419437,2081.1657917605376,7.133876844219783,LOCALLY_SOLVED
61,170,model 1,0.0146538,0.2048799,2331.6966279883454,58505.099324357674,18.420903979200315,LOCALLY_SOLVED
61,170,model 2,0.0046993,0.0732633,2338.3121416336166,56871.282654346214,17.916125696369612,LOCALLY_SOLVED
61,170,model 3,0.0062947,0.6084044,2286.5755091555893,35907.78602716755,11.284768734899238,LOCALLY_SOLVED
62,170,model 1,0.0159859,0.8344649,196.68509804116056,11571.169262832615,4.768323377837785,LOCALLY_SOLVED
62,170,model 2,0.005288,0.8658684,196.26951386149395,12167.615086668284,5.020217858617732,LOCALLY_SOLVED
62,170,model 3,0.0046317,1.4135069,287.3915114855794,24653.13468099441,10.695629174933162,LOCALLY_SOLVED
63,170,model 1,0.0353994,0.4405806,260.9896458560537,12649.475002010793,4.714308996723991,LOCALLY_SOLVED
63,170,model 2,0.0068493,0.7370536,261.9229226683735,12305.806984430827,4.585188539405229,LOCALLY_SOLVED
63,170,model 3,0.0045031,0.6305947,261.612467450409,12415.042468925609,4.625346624591211,LOCALLY_SOLVED
64,170,model 1,0.0168731,1.239143,62727.08669810433,181158.6867347281,3.88151108716829,LOCALLY_SOLVED
64,170,model 2,0.0051698,0.0511331,108192.29410156448,119859.28238794475,2.5184028796433644,LOCALLY_SOLVED
64,170,model 3,0.0047061,0.0604413,77510.53204464467,90465.35230946394,1.7877626495029344,LOCALLY_SOLVED
65,170,model 1,0.0152806,0.1987384,6969.379478355471,391852.9191712378,34.18777192931465,LOCALLY_SOLVED
65,170,model 2,0.0047387,0.1025896,7050.9386762015965,367546.5194519511,32.06432921129627,LOCALLY_SOLVED
65,170,model 3,0.0046083,0.307396,7393.406256744133,508845.89164013317,44.453844970285054,LOCALLY_SOLVED
66,170,model 1,0.0161143,0.2921,115890.30336402314,2.7273930784879313e6,27.289008569868603,LOCALLY_SOLVED
66,170,model 2,0.0047601,0.4030119,154629.07021572694,626067.8667784623,5.905948561783103,LOCALLY_SOLVED
66,170,model 3,0.0059225,0.4942556,161555.6756678003,2.715243273204991e6,27.00936770327163,LOCALLY_SOLVED
67,170,model 1,0.0168949,0.4686648,50.105496240632306,370.2301963382678,1.4758679555565306,LOCALLY_SOLVED
67,170,model 2,0.0047109,0.5369218,49.6930079597964,365.68373490164595,1.4535568539634653,LOCALLY_SOLVED
67,170,model 3,0.0247291,0.4742137,49.64146155311544,364.131917587052,1.4483144249275706,LOCALLY_SOLVED
68,170,model 1,0.0155836,1.7205295,9.521108004009956e6,2.0178711242107287e8,7.820759580048309,LOCALLY_SOLVED
68,170,model 2,0.0049748,0.6883353,1.0391637381747607e7,2.91203383561275e8,11.279209648219322,LOCALLY_SOLVED
68,170,model 3,0.0048542,0.9155694,9.954113163521556e6,2.543114152211057e8,9.855571086569793,LOCALLY_SOLVED
69,170,model 1,0.0151185,1.7597503,2.804694466984782e7,1.3487824624404378e9,36.57511170127809,LOCALLY_SOLVED
69,170,model 2,0.004795,0.5161388,2.981619403687173e7,1.5804572734941819e9,45.014783586731056,LOCALLY_SOLVED
69,170,model 3,0.0045498,0.5922288,2.935101483983836e7,1.347210151799082e9,36.51426053703676,LOCALLY_SOLVED
70,170,model 1,0.0153871,0.43148,764.9017759813272,76624.44933783803,26.046576891058518,LOCALLY_SOLVED
70,170,model 2,0.0056471,2.6599939,792.4195376788738,81550.89156472623,27.713173263805697,LOCALLY_SOLVED
70,170,model 3,0.0047112,1.9231804,771.7451115524048,77801.9240127361,26.444952687432146,LOCALLY_SOLVED
71,170,model 1,0.01524,0.1497102,132356.17323415147,277610.6770831824,2.652239120092432,LOCALLY_SOLVED
71,170,model 2,0.0046302,0.1097512,131348.0309133483,3.6682735606103092e6,38.46571499959309,LOCALLY_SOLVED
71,170,model 3,0.0051671,0.122968,130977.68507775066,3.4643966920848833e6,34.87189485450365,LOCALLY_SOLVED
72,170,model 1,0.0161699,0.2564659,879.7425743114713,79173.51807552183,24.17423533558708,LOCALLY_SOLVED
72,170,model 2,0.0053532,1.3275564,1648.080061784397,106006.3237351536,33.62806433365987,LOCALLY_SOLVED
72,170,model 3,0.0048763,0.242681,975.3550277890887,91662.00759312577,27.98393939254769,LOCALLY_SOLVED
73,170,model 1,0.0189436,1.2364364,62727.08669810433,181158.6867347281,3.88151108716829,LOCALLY_SOLVED
73,170,model 2,0.0047374,0.0667823,108192.29410156448,119859.28238794475,2.5184028796433644,LOCALLY_SOLVED
73,170,model 3,0.0045413,0.0600331,77510.53204464467,90465.35230946394,1.7877626495029344,LOCALLY_SOLVED
74,170,model 1,0.0413348,0.1661892,1148.177225961715,14681.142181127907,7.007870521893568,LOCALLY_SOLVED
74,170,model 2,0.0045455,2.2102075,1255.107568545964,23742.291591842324,11.285537017040737,LOCALLY_SOLVED
74,170,model 3,0.004443,1.4797869,1286.692311672164,61067.03911875842,29.113506773011686,LOCALLY_SOLVED
75,170,model 1,0.0357962,1.1083893,634241.6024699379,4.926612806153333e7,65.17481021095308,LOCALLY_SOLVED
75,170,model 2,0.0052292,0.5497614,957258.600379642,3.0259339140910428e7,40.19454812296119,LOCALLY_SOLVED
75,170,model 3,0.0047026,0.0990032,578190.7168717157,4.9642956342941314e7,65.6849062296533,LOCALLY_SOLVED
76,170,model 1,0.0170614,0.5618736,79.7726866521283,1573.4545068588357,0.4382948019978569,LOCALLY_SOLVED
76,170,model 2,0.0051812,0.7464968,78.14677016516866,1404.1637001924908,0.38844957033265526,LOCALLY_SOLVED
76,170,model 3,0.0047151,0.757197,78.09648578135938,1458.2964956856272,0.40379231395938775,LOCALLY_SOLVED
77,170,model 1,0.0153012,4.2246235,0.010273619399578706,45.71417070445921,0.023434069094517607,LOCALLY_SOLVED
77,170,model 2,0.0048919,1.0163622,0.014679223645464303,44.551247856656865,0.021802186849329504,LOCALLY_SOLVED
77,170,model 3,0.0046054,1.369158,0.014652210753865025,41.323140478933254,0.01985310395863449,LOCALLY_SOLVED
78,170,model 1,0.039798,0.6289836,268.5254247678275,14534.85189466263,8.12043721333616,LOCALLY_SOLVED
78,170,model 2,0.005586,0.0990213,297.8112698940006,18147.764880258565,10.143234836822723,LOCALLY_SOLVED
78,170,model 3,0.0054576,0.1457524,297.08517130084397,18429.919278399422,10.299759590465852,LOCALLY_SOLVED
79,170,model 1,0.0644621,0.813608,0.0031625100705917754,9.786511452227138,0.010917991897982742,LOCALLY_SOLVED
79,170,model 2,0.0060405,0.8992679,0.015328334689379686,26.61699116953686,0.03140940049417842,LOCALLY_SOLVED
79,170,model 3,0.00464,0.594096,6.761703594847591,25.387453911635735,0.03040178831925731,LOCALLY_SOLVED
80,170,model 1,0.0366091,0.2593027,908.6782540849296,34847.365258702914,9.452653654267795,LOCALLY_SOLVED
