model;metric;mean;std;median
model1;t create;-1,0;0,0;-1,0
model1;t optim;0,539863483;0,6003765140044264;0,4740828
model1;rmse train;927451,079312125;4,370234393060108e6;853,0467840824926
model1;rmse test;2,7119751090390724e6;1,7185763006307613e7;1930,1963122814777
model1;mase test;1,4032251006719099;1,7149656526322026;0,9753685089418291
