model;metric;mean;std;median
model1;t create;-1,0;0,0;-1,0
model1;t optim;10,309294176000002;51,237754324570915;0,96968145
model1;rmse train;1,3189201150612565e7;9,253699776181042e7;230,48119000663002
model1;rmse test;3,0076350076580677e7;1,98811473939657e8;585,9282407361898
model1;mase test;2,510110592633715;8,108140947997837;0,2377331962453501
