model;metric;mean;std;median
package;t create;-1,0;0,0;-1,0
package;t optim;0,711091809;2,5603421415282064;0,2718798
package;rmse train;1,6408515347995425e6;8,308845762671411e6;852,8423129784472
package;rmse test;3,9472974918396114e6;2,1142095257789858e7;1903,9759189907345
package;mase test;1,4434318891561642;1,719473568504613;0,9442891803598729
