model;metric;mean;std;median
package;t create;-1,0;0,0;-1,0
package;t optim;1,4739794290000001;3,8668249180843413;0,5392228
package;rmse train;25914,639574880068;101827,07259755752;391,2728143976836
package;rmse test;2,8401637356329616e6;1,7956912258359496e7;916,1106313522343
package;mase test;1,1161136279383719;1,7824442517847148;0,24712399879610114
