model;metric;mean;std;median
model3_sm;t create;-1,0;0,0;-1,0
model3_sm;t optim;1,3387242009999998;3,1778280350025008;0,4945527
model3_sm;rmse train;1,0063962953970891e6;4,800095679125757e6;366,2732993371247
model3_sm;rmse test;3,022448308836001e6;1,8044867194532473e7;922,4524263462762
model3_sm;mase test;1,0463128652638878;1,203735212760728;0,7125350831917616
