model;metric;mean;std;median
model3_sm;t create;-1,0;0,0;-1,0
model3_sm;t optim;4,768007698;30,000563740604967;1,067803
model3_sm;rmse train;2,9461750601890337e7;1,448496447072283e8;245,86284792186535
model3_sm;rmse test;2,4746813826275e9;1,2174269413484558e10;1437,2632931081143
model3_sm;mase test;1,2042936600911769e6;5,92952565801279e6;0,3625470407630257
