model;metric;mean;std;median
model3_sm;t create;-1,0;0,0;-1,0
model3_sm;t optim;0,387019491;0,26340899744861307;0,3952981
model3_sm;rmse train;931635,4939461568;4,3763299906062e6;852,6532281553414
model3_sm;rmse test;2,6593314715498085e6;1,7284708206784222e7;1924,5587753399689
model3_sm;mase test;1,4273635280440764;1,7227441073096537;0,8601945524106678
