model;metric;mean;std;median
model2_sm;t create;-1,0;0,0;-1,0
model2_sm;t optim;4,607882844;14,941874867277239;0,5764281499999999
model2_sm;rmse train;2,0279561186170187e6;1,1443527633354403e7;857,0009769557067
model2_sm;rmse test;2,713849641984535e6;1,734790504349822e7;948,0865397389604
model2_sm;mase test;1,1275385880584032;1,5349017738929425;0,5848300862624813
