serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
1,170,model2_sm,-1,3.9027037,158447.38021971384,19436.084365066767,0.17763605922818246,LOCALLY_SOLVED
2,170,model2_sm,-1,0.0589733,435900.7088013303,1.294331488821535e6,3.421153094961405,LOCALLY_SOLVED
3,170,model2_sm,-1,0.5781945,84192.90247243573,237829.58990815777,1.515569940789028,LOCALLY_SOLVED
4,170,model2_sm,-1,0.410739,9.339581490875398,35.19094823593146,0.08919266772948975,LOCALLY_SOLVED
5,170,model2_sm,-1,0.7001836,890.9968475447118,2054.1194443820505,2.5511969153174583,LOCALLY_SOLVED
6,170,model2_sm,-1,0.6478279,2680.094166790476,3722.231261437977,1.2175871162726983,LOCALLY_SOLVED
7,170,model2_sm,-1,0.0701688,2.521345887896212e6,5.61396137147746e6,1.5850005061585304,LOCALLY_SOLVED
8,170,model2_sm,-1,0.4040411,96.07576515302004,127.67185540154681,1.5015902487394839,LOCALLY_SOLVED
9,170,model2_sm,-1,9.8404502,2690.1052609479634,1948.703861642376,0.4996584816556572,LOCALLY_SOLVED
10,170,model2_sm,-1,0.3639176,34.30600785373712,47.439739962968474,0.024850662050431873,LOCALLY_SOLVED
11,170,model2_sm,-1,0.080368,291518.2344891163,299989.08352189214,0.814304748154674,LOCALLY_SOLVED
12,170,model2_sm,-1,0.4663008,282.8745013363648,427.2782143169237,0.2445807399338776,LOCALLY_SOLVED
13,170,model2_sm,-1,0.4175746,44.76625922419276,54.437801227885615,0.08765643713781159,LOCALLY_SOLVED
14,170,model2_sm,-1,0.4796271,9.330756118707505,42.24559510911805,0.22093624098535522,LOCALLY_SOLVED
15,170,model2_sm,-1,0.3100382,25.15521314229787,46.30647104860262,0.02482472213082394,LOCALLY_SOLVED
16,170,model2_sm,-1,0.087861,6.244802908230102e6,7.55603007511976e6,1.8168297838875322,LOCALLY_SOLVED
17,170,model2_sm,-1,0.0726802,9312.99074899526,11447.892344844724,1.6411397691597072,LOCALLY_SOLVED
18,170,model2_sm,-1,0.0792347,83974.0174549506,162898.6108948886,2.4287793379349516,LOCALLY_SOLVED
19,170,model2_sm,-1,0.0554639,661241.3531847371,1.5226526649847685e6,2.2561375482804857,LOCALLY_SOLVED
20,170,model2_sm,-1,1.8477446,823.324202595865,607.1920283803847,0.5829242584717653,LOCALLY_SOLVED
21,170,model2_sm,-1,0.331457,41444.98449542266,67764.07007346993,1.8387416265934027,LOCALLY_SOLVED
22,170,model2_sm,-1,0.7614856,6.382763242361722e-5,16.48264270310982,0.016080381753215994,LOCALLY_SOLVED
23,170,model2_sm,-1,0.3920479,22.30379629633938,43.071569367595394,0.02919975633812412,LOCALLY_SOLVED
24,170,model2_sm,-1,0.4341254,9.339581490875398,35.19094823593146,0.08919266772948975,LOCALLY_SOLVED
25,170,model2_sm,-1,0.3275187,25.15521314229787,46.30647104860262,0.02482472213082394,LOCALLY_SOLVED
26,170,model2_sm,-1,0.0631795,661241.3531847371,1.5226526649847685e6,2.2561375482804857,LOCALLY_SOLVED
27,170,model2_sm,-1,0.4635173,6451.278294846713,6680.252526874721,0.9323178851632529,LOCALLY_SOLVED
28,170,model2_sm,-1,0.4786376,57.89304267704208,43.60771992572051,0.15445725843843883,LOCALLY_SOLVED
29,170,model2_sm,-1,0.5888238,84192.90247243573,237829.58990815777,1.515569940789028,LOCALLY_SOLVED
30,170,model2_sm,-1,0.4579059,43.448715187973086,41.074929667685,0.014119295305026727,LOCALLY_SOLVED
31,170,model2_sm,-1,0.5812747,202.00183109161753,397.5735077630855,0.30579711573781854,LOCALLY_SOLVED
32,170,model2_sm,-1,1.479511,580.2893749592362,1017.3292620160377,0.598764458851162,LOCALLY_SOLVED
33,170,model2_sm,-1,0.3778488,9.339581490875398,35.19094823593146,0.08919266772948975,LOCALLY_SOLVED
34,170,model2_sm,-1,10.5333765,1674.4845235042144,12504.892053047237,4.935004095816531,LOCALLY_SOLVED
35,170,model2_sm,-1,0.6587149,0.0001363859242324059,29.0584443112612,0.02782897281416273,LOCALLY_SOLVED
36,170,model2_sm,-1,0.6484858,2680.094166790476,3722.231261437977,1.2175871162726983,LOCALLY_SOLVED
37,170,model2_sm,-1,0.4575295,282.8745013363648,427.2782143169237,0.2445807399338776,LOCALLY_SOLVED
38,170,model2_sm,-1,0.3000747,25.15521314229787,46.30647104860262,0.02482472213082394,LOCALLY_SOLVED
39,170,model2_sm,-1,0.4333321,96.07576515302004,127.67185540154681,1.5015902487394839,LOCALLY_SOLVED
40,170,model2_sm,-1,0.6080101,0.00017832225665158176,68.69565402115879,0.044334907388572924,LOCALLY_SOLVED
41,170,model2_sm,-1,0.5648827,119.05398108310374,123.67436958841047,0.0951407726123672,LOCALLY_SOLVED
42,170,model2_sm,-1,0.7604905,1027.3972809709692,952.059555120877,0.6672691001461594,LOCALLY_SOLVED
43,170,model2_sm,-1,0.589391,252.3501351436518,214.5182555110878,0.16786830430549654,LOCALLY_SOLVED
44,170,model2_sm,-1,0.4954215,4844.848206969096,18453.300423441095,7.34082329280623,LOCALLY_SOLVED
45,170,model2_sm,-1,0.0550238,435900.7088013303,1.294331488821535e6,3.421153094961405,LOCALLY_SOLVED
46,170,model2_sm,-1,0.3678494,22.30379629633938,43.071569367595394,0.02919975633812412,LOCALLY_SOLVED
47,170,model2_sm,-1,0.029198,1.0639278820808348e8,1.6733426587119457e8,6.087799084873685,NORM_LIMIT
48,170,model2_sm,-1,0.4104633,191.6409793779435,237.26884956468177,1.4853563369337344,LOCALLY_SOLVED
49,170,model2_sm,-1,0.6817134,6.382763242361722e-5,16.48264270310982,0.016080381753215994,LOCALLY_SOLVED
50,170,model2_sm,-1,0.6464492,178599.9218460861,628048.4503160692,3.956943841478676,LOCALLY_SOLVED
51,170,model2_sm,-1,0.4090844,256.14207546511966,291.14537532572626,1.2925623209122399,LOCALLY_SOLVED
52,170,model2_sm,-1,0.5879749,0.00014346953360399215,22.183675957928532,0.044564573146171196,LOCALLY_SOLVED
53,170,model2_sm,-1,0.3871331,22.30379629633938,43.071569367595394,0.02919975633812412,LOCALLY_SOLVED
54,170,model2_sm,-1,0.0758531,108193.7499306301,120243.06219068417,2.513246308725291,LOCALLY_SOLVED
55,170,model2_sm,-1,2.8663687,497.3540655660012,1938.2996478695688,1.0234930080092592,LOCALLY_SOLVED
56,170,model2_sm,-1,0.4122762,96.07576515302004,127.67185540154681,1.5015902487394839,LOCALLY_SOLVED
57,170,model2_sm,-1,0.0628168,3.00316455386701e7,3.101866592622589e7,0.9983570300221181,LOCALLY_SOLVED
58,170,model2_sm,-1,0.2668597,37093.88140932018,42792.75749362698,0.925143430828709,LOCALLY_SOLVED
59,170,model2_sm,-1,0.6544273,173.34924016683877,264.1122394010536,0.16730198218332823,LOCALLY_SOLVED
60,170,model2_sm,-1,0.6978329,278.61205958682376,592.5336343270071,2.420739102416199,LOCALLY_SOLVED
61,170,model2_sm,-1,0.6769442,2680.094166790476,3722.231261437977,1.2175871162726983,LOCALLY_SOLVED
62,170,model2_sm,-1,0.7177756,247.93653439540455,310.17792651070664,0.12670640776619566,LOCALLY_SOLVED
63,170,model2_sm,-1,0.5492778,281.73105041221714,366.0710578571081,0.13440501950344463,LOCALLY_SOLVED
64,170,model2_sm,-1,0.0710246,108193.7499306301,120243.06219068417,2.513246308725291,LOCALLY_SOLVED
65,170,model2_sm,-1,0.4201163,8096.538519100833,21864.211528741776,2.1854672531187296,LOCALLY_SOLVED
66,170,model2_sm,-1,0.3031675,158447.38021971384,19436.084365066767,0.17763605922818246,LOCALLY_SOLVED
