model;metric;mean;std;median
package;t create;-1,0;0,0;-1,0
package;t optim;9,652285252999999;44,19094656259428;0,9516409
package;rmse train;40208,46472774532;115956,01493053525;205,57551196414346
package;rmse test;2,0248780984175075e6;1,6752303199128771e7;964,4635632480631
package;mase test;1,4695851950350536;3,8960460055659807;0,31701603083586893
